13/10/2022 11:00:05.362787
Waveform Generator Sample Rate,1000Hz
Keithley Sample Rate,1000Hz
Search Coil Sample Rate,1000Hz
-0.693,-0.508,-0.527
-0.693,-0.495,-0.517
-0.693,-0.485,-0.507
-0.692,-0.478,-0.499
-0.692,-0.473,-0.491
-0.691,-0.475,-0.487
-0.691,-0.485,-0.487
-0.691,-0.496,-0.490
-0.690,-0.512,-0.497
-0.690,-0.528,-0.504
-0.690,-0.543,-0.516
-0.690,-0.556,-0.528
-0.689,-0.570,-0.540
-0.689,-0.581,-0.552
-0.689,-0.585,-0.562
-0.688,-0.583,-0.567
-0.688,-0.578,-0.570
-0.687,-0.568,-0.569
-0.688,-0.554,-0.563
-0.687,-0.541,-0.556
-0.687,-0.527,-0.547
-0.687,-0.515,-0.538
-0.686,-0.505,-0.528
-0.686,-0.498,-0.519
-0.686,-0.494,-0.512
-0.685,-0.496,-0.507
-0.685,-0.505,-0.507
-0.685,-0.516,-0.510
-0.684,-0.533,-0.518
-0.684,-0.548,-0.527
-0.684,-0.563,-0.538
-0.684,-0.577,-0.550
-0.683,-0.591,-0.562
-0.682,-0.601,-0.573
-0.682,-0.605,-0.582
-0.682,-0.603,-0.588
-0.682,-0.597,-0.590
-0.681,-0.588,-0.589
-0.682,-0.574,-0.583
-0.681,-0.560,-0.576
-0.681,-0.547,-0.568
-0.681,-0.535,-0.557
-0.680,-0.525,-0.548
-0.680,-0.517,-0.538
-0.679,-0.513,-0.531
-0.679,-0.515,-0.527
-0.679,-0.524,-0.526
-0.679,-0.536,-0.530
-0.678,-0.553,-0.537
-0.678,-0.568,-0.547
-0.678,-0.583,-0.558
-0.677,-0.596,-0.569
-0.676,-0.611,-0.582
-0.676,-0.620,-0.593
-0.676,-0.624,-0.601
-0.676,-0.622,-0.607
-0.676,-0.616,-0.609
-0.675,-0.607,-0.608
-0.675,-0.592,-0.602
-0.675,-0.578,-0.595
-0.675,-0.566,-0.586
-0.674,-0.554,-0.576
-0.674,-0.543,-0.566
-0.674,-0.535,-0.557
-0.673,-0.532,-0.550
-0.673,-0.534,-0.546
-0.673,-0.544,-0.546
-0.673,-0.555,-0.549
-0.672,-0.572,-0.557
-0.671,-0.587,-0.566
-0.671,-0.602,-0.577
-0.671,-0.616,-0.588
-0.671,-0.630,-0.600
-0.670,-0.639,-0.612
-0.670,-0.643,-0.621
-0.670,-0.640,-0.626
-0.669,-0.635,-0.628
-0.669,-0.625,-0.627
-0.669,-0.610,-0.620
-0.669,-0.597,-0.613
-0.668,-0.584,-0.604
-0.668,-0.572,-0.594
-0.668,-0.562,-0.585
-0.667,-0.554,-0.576
-0.667,-0.551,-0.568
-0.667,-0.553,-0.564
-0.667,-0.563,-0.565
-0.666,-0.575,-0.568
-0.666,-0.591,-0.575
-0.665,-0.606,-0.584
-0.665,-0.621,-0.595
-0.665,-0.635,-0.607
-0.665,-0.649,-0.620
-0.664,-0.658,-0.631
-0.663,-0.661,-0.639
-0.664,-0.659,-0.644
-0.663,-0.652,-0.646
-0.663,-0.643,-0.645
-0.663,-0.628,-0.639
-0.663,-0.614,-0.631
-0.662,-0.601,-0.622
-0.662,-0.589,-0.612
-0.662,-0.579,-0.602
-0.661,-0.572,-0.593
-0.661,-0.568,-0.586
-0.660,-0.571,-0.582
-0.661,-0.581,-0.582
-0.660,-0.593,-0.586
-0.660,-0.609,-0.594
-0.659,-0.624,-0.603
-0.659,-0.639,-0.614
-0.659,-0.653,-0.625
-0.659,-0.666,-0.637
-0.658,-0.675,-0.648
-0.658,-0.679,-0.657
-0.657,-0.676,-0.662
-0.657,-0.670,-0.664
-0.656,-0.660,-0.662
-0.657,-0.645,-0.656
-0.656,-0.632,-0.648
-0.656,-0.618,-0.639
-0.656,-0.607,-0.629
-0.655,-0.596,-0.619
-0.655,-0.590,-0.611
-0.655,-0.585,-0.603
-0.654,-0.589,-0.600
-0.654,-0.599,-0.600
-0.654,-0.610,-0.603
-0.653,-0.627,-0.611
-0.653,-0.642,-0.620
-0.653,-0.657,-0.632
-0.653,-0.670,-0.643
-0.652,-0.685,-0.655
-0.652,-0.693,-0.666
-0.651,-0.696,-0.675
-0.651,-0.693,-0.678
-0.650,-0.687,-0.680
-0.650,-0.676,-0.678
-0.650,-0.662,-0.673
-0.650,-0.649,-0.665
-0.650,-0.636,-0.656
-0.649,-0.623,-0.646
-0.649,-0.613,-0.636
-0.649,-0.606,-0.627
-0.648,-0.602,-0.620
-0.648,-0.606,-0.616
-0.648,-0.615,-0.616
-0.648,-0.627,-0.620
-0.647,-0.644,-0.628
-0.647,-0.659,-0.637
-0.646,-0.674,-0.648
-0.647,-0.687,-0.660
-0.646,-0.701,-0.672
-0.646,-0.710,-0.682
-0.645,-0.713,-0.691
-0.645,-0.710,-0.696
-0.645,-0.703,-0.698
-0.645,-0.693,-0.695
-0.644,-0.678,-0.690
-0.644,-0.665,-0.682
-0.644,-0.651,-0.673
-0.644,-0.640,-0.663
-0.643,-0.630,-0.652
-0.642,-0.622,-0.644
-0.642,-0.618,-0.636
-0.642,-0.622,-0.633
-0.642,-0.632,-0.633
-0.641,-0.644,-0.637
-0.641,-0.661,-0.645
-0.641,-0.675,-0.654
-0.641,-0.690,-0.665
-0.640,-0.703,-0.676
-0.640,-0.717,-0.688
-0.639,-0.725,-0.699
-0.639,-0.729,-0.707
-0.639,-0.725,-0.712
-0.638,-0.719,-0.713
-0.638,-0.708,-0.711
-0.638,-0.693,-0.705
-0.638,-0.680,-0.697
-0.637,-0.667,-0.688
-0.637,-0.655,-0.678
-0.637,-0.645,-0.668
-0.636,-0.637,-0.659
-0.636,-0.634,-0.652
-0.636,-0.638,-0.648
-0.636,-0.648,-0.649
-0.636,-0.660,-0.652
-0.635,-0.677,-0.661
-0.635,-0.692,-0.670
-0.635,-0.706,-0.681
-0.634,-0.720,-0.692
-0.634,-0.733,-0.705
-0.633,-0.742,-0.715
-0.633,-0.745,-0.724
-0.633,-0.741,-0.728
-0.632,-0.734,-0.730
-0.632,-0.724,-0.727
-0.632,-0.708,-0.720
-0.632,-0.695,-0.713
-0.632,-0.682,-0.703
-0.631,-0.670,-0.693
-0.631,-0.660,-0.683
-0.630,-0.652,-0.674
-0.630,-0.649,-0.667
-0.630,-0.654,-0.663
-0.630,-0.663,-0.664
-0.629,-0.676,-0.668
-0.629,-0.692,-0.676
-0.628,-0.707,-0.685
-0.628,-0.722,-0.696
-0.628,-0.735,-0.707
-0.628,-0.749,-0.720
-0.627,-0.757,-0.730
-0.627,-0.759,-0.738
-0.626,-0.756,-0.743
-0.626,-0.749,-0.744
-0.626,-0.738,-0.741
-0.626,-0.722,-0.735
-0.626,-0.710,-0.727
-0.625,-0.696,-0.718
-0.625,-0.684,-0.707
-0.625,-0.674,-0.698
-0.624,-0.667,-0.689
-0.623,-0.664,-0.682
-0.623,-0.669,-0.678
-0.623,-0.678,-0.679
-0.623,-0.691,-0.683
-0.623,-0.708,-0.691
-0.622,-0.722,-0.700
-0.622,-0.736,-0.711
-0.622,-0.750,-0.723
-0.621,-0.763,-0.735
-0.621,-0.771,-0.745
-0.620,-0.773,-0.753
-0.620,-0.770,-0.757
-0.620,-0.762,-0.759
-0.620,-0.752,-0.756
-0.619,-0.737,-0.749
-0.620,-0.724,-0.741
-0.619,-0.711,-0.732
-0.619,-0.699,-0.722
-0.618,-0.689,-0.712
-0.618,-0.682,-0.703
-0.618,-0.678,-0.696
-0.617,-0.684,-0.692
-0.618,-0.693,-0.693
-0.617,-0.705,-0.698
-0.616,-0.722,-0.705
-0.616,-0.737,-0.714
-0.616,-0.751,-0.726
-0.616,-0.764,-0.737
-0.615,-0.778,-0.749
-0.615,-0.785,-0.759
-0.614,-0.788,-0.767
-0.614,-0.784,-0.772
-0.614,-0.776,-0.772
-0.613,-0.766,-0.770
-0.613,-0.750,-0.763
-0.613,-0.737,-0.755
-0.613,-0.723,-0.745
-0.612,-0.712,-0.735
-0.612,-0.702,-0.725
-0.612,-0.695,-0.716
-0.611,-0.692,-0.709
-0.611,-0.697,-0.706
-0.611,-0.707,-0.707
-0.611,-0.719,-0.711
-0.610,-0.736,-0.719
-0.610,-0.750,-0.729
-0.610,-0.765,-0.739
-0.609,-0.779,-0.751
-0.609,-0.792,-0.763
-0.609,-0.799,-0.773
-0.608,-0.801,-0.781
-0.608,-0.797,-0.785
-0.607,-0.790,-0.786
-0.607,-0.779,-0.783
-0.607,-0.763,-0.776
-0.607,-0.751,-0.768
-0.607,-0.737,-0.759
-0.606,-0.725,-0.749
-0.606,-0.716,-0.739
-0.606,-0.708,-0.730
-0.605,-0.705,-0.723
-0.605,-0.711,-0.719
-0.605,-0.721,-0.720
-0.605,-0.733,-0.724
-0.604,-0.750,-0.732
-0.603,-0.763,-0.741
-0.603,-0.778,-0.752
-0.604,-0.792,-0.764
-0.603,-0.805,-0.776
-0.602,-0.812,-0.786
-0.602,-0.814,-0.794
-0.601,-0.810,-0.798
-0.601,-0.802,-0.798
-0.601,-0.791,-0.796
-0.601,-0.776,-0.789
-0.601,-0.763,-0.781
-0.600,-0.750,-0.771
-0.600,-0.738,-0.761
-0.600,-0.728,-0.751
-0.599,-0.721,-0.742
-0.599,-0.718,-0.736
-0.599,-0.724,-0.732
-0.599,-0.734,-0.733
-0.598,-0.746,-0.738
-0.598,-0.763,-0.746
-0.597,-0.777,-0.755
-0.597,-0.792,-0.766
-0.597,-0.805,-0.778
-0.596,-0.818,-0.789
-0.596,-0.825,-0.799
-0.596,-0.826,-0.807
-0.596,-0.822,-0.811
-0.595,-0.814,-0.811
-0.595,-0.803,-0.808
-0.595,-0.788,-0.801
-0.595,-0.775,-0.793
-0.595,-0.761,-0.784
-0.594,-0.750,-0.773
-0.593,-0.740,-0.763
-0.593,-0.733,-0.754
-0.593,-0.730,-0.747
-0.593,-0.736,-0.744
-0.593,-0.746,-0.745
-0.592,-0.759,-0.750
-0.592,-0.776,-0.757
-0.591,-0.789,-0.768
-0.591,-0.804,-0.778
-0.591,-0.817,-0.790
-0.590,-0.830,-0.802
-0.590,-0.837,-0.812
-0.589,-0.838,-0.819
-0.589,-0.834,-0.823
-0.589,-0.826,-0.823
-0.589,-0.815,-0.820
-0.589,-0.799,-0.813
-0.588,-0.786,-0.805
-0.588,-0.773,-0.795
-0.588,-0.761,-0.784
-0.587,-0.751,-0.775
-0.587,-0.745,-0.765
-0.586,-0.742,-0.759
-0.586,-0.748,-0.756
-0.587,-0.758,-0.758
-0.586,-0.771,-0.762
-0.585,-0.788,-0.770
-0.585,-0.802,-0.780
-0.585,-0.817,-0.791
-0.585,-0.830,-0.802
-0.584,-0.843,-0.815
-0.584,-0.849,-0.824
-0.584,-0.850,-0.831
-0.583,-0.845,-0.835
-0.583,-0.838,-0.835
-0.583,-0.826,-0.831
-0.583,-0.811,-0.825
-0.582,-0.798,-0.816
-0.582,-0.784,-0.806
-0.582,-0.772,-0.796
-0.581,-0.763,-0.786
-0.581,-0.756,-0.777
-0.580,-0.754,-0.770
-0.580,-0.760,-0.768
-0.580,-0.770,-0.769
-0.580,-0.783,-0.774
-0.580,-0.800,-0.782
-0.579,-0.813,-0.791
-0.579,-0.828,-0.802
-0.578,-0.841,-0.813
-0.578,-0.854,-0.825
-0.577,-0.860,-0.836
-0.577,-0.861,-0.842
-0.577,-0.856,-0.846
-0.577,-0.849,-0.846
-0.576,-0.837,-0.842
-0.577,-0.821,-0.835
-0.576,-0.808,-0.827
-0.576,-0.795,-0.817
-0.575,-0.783,-0.807
-0.575,-0.774,-0.797
-0.574,-0.767,-0.788
-0.574,-0.764,-0.781
-0.574,-0.771,-0.779
-0.574,-0.782,-0.780
-0.573,-0.794,-0.785
-0.573,-0.811,-0.793
-0.572,-0.824,-0.803
-0.572,-0.839,-0.813
-0.572,-0.852,-0.825
-0.572,-0.865,-0.836
-0.572,-0.871,-0.846
-0.571,-0.871,-0.853
-0.571,-0.867,-0.856
-0.570,-0.859,-0.856
-0.570,-0.847,-0.853
-0.570,-0.831,-0.846
-0.570,-0.818,-0.837
-0.569,-0.805,-0.827
-0.569,-0.793,-0.817
-0.569,-0.783,-0.807
-0.568,-0.777,-0.798
-0.568,-0.774,-0.791
-0.568,-0.781,-0.789
-0.568,-0.792,-0.790
-0.568,-0.805,-0.795
-0.567,-0.822,-0.803
-0.567,-0.836,-0.813
-0.566,-0.850,-0.824
-0.566,-0.863,-0.836
-0.565,-0.876,-0.847
-0.565,-0.881,-0.857
-0.565,-0.882,-0.864
-0.565,-0.878,-0.867
-0.564,-0.869,-0.867
-0.564,-0.857,-0.863
-0.564,-0.841,-0.856
-0.564,-0.828,-0.848
-0.564,-0.815,-0.838
-0.563,-0.803,-0.828
-0.562,-0.794,-0.817
-0.563,-0.788,-0.809
-0.562,-0.785,-0.802
-0.562,-0.792,-0.799
-0.562,-0.802,-0.800
-0.562,-0.816,-0.805
-0.561,-0.832,-0.813
-0.561,-0.846,-0.823
-0.560,-0.860,-0.834
-0.560,-0.873,-0.846
-0.559,-0.886,-0.857
-0.559,-0.891,-0.867
-0.559,-0.891,-0.874
-0.558,-0.887,-0.877
-0.558,-0.879,-0.877
-0.558,-0.866,-0.873
-0.558,-0.851,-0.865
-0.558,-0.838,-0.857
-0.558,-0.824,-0.847
-0.557,-0.812,-0.837
-0.556,-0.803,-0.826
-0.556,-0.797,-0.818
-0.555,-0.795,-0.811
-0.555,-0.802,-0.809
-0.555,-0.811,-0.810
-0.555,-0.825,-0.815
-0.555,-0.842,-0.823
-0.554,-0.855,-0.833
-0.554,-0.870,-0.844
-0.554,-0.883,-0.855
-0.553,-0.895,-0.867
-0.553,-0.900,-0.877
-0.553,-0.900,-0.883
-0.552,-0.896,-0.887
-0.552,-0.887,-0.886
-0.552,-0.875,-0.882
-0.552,-0.860,-0.875
-0.551,-0.846,-0.866
-0.551,-0.833,-0.856
-0.551,-0.822,-0.845
-0.550,-0.812,-0.835
-0.550,-0.806,-0.826
-0.549,-0.803,-0.820
-0.549,-0.811,-0.818
-0.549,-0.822,-0.819
-0.549,-0.836,-0.825
-0.548,-0.852,-0.833
-0.548,-0.866,-0.843
-0.548,-0.880,-0.854
-0.548,-0.892,-0.865
-0.547,-0.905,-0.877
-0.547,-0.910,-0.886
-0.546,-0.910,-0.893
-0.546,-0.905,-0.895
-0.546,-0.896,-0.895
-0.545,-0.883,-0.891
-0.546,-0.868,-0.884
-0.545,-0.855,-0.875
-0.545,-0.842,-0.865
-0.545,-0.830,-0.854
-0.544,-0.821,-0.844
-0.544,-0.815,-0.836
-0.543,-0.813,-0.829
-0.543,-0.821,-0.827
-0.543,-0.831,-0.828
-0.543,-0.845,-0.834
-0.542,-0.861,-0.842
-0.542,-0.875,-0.852
-0.542,-0.889,-0.863
-0.541,-0.902,-0.874
-0.541,-0.914,-0.886
-0.541,-0.918,-0.895
-0.540,-0.918,-0.901
-0.540,-0.913,-0.904
-0.540,-0.904,-0.904
-0.539,-0.892,-0.899
-0.539,-0.876,-0.892
-0.539,-0.863,-0.883
-0.539,-0.850,-0.873
-0.539,-0.838,-0.862
-0.538,-0.828,-0.852
-0.537,-0.823,-0.843
-0.537,-0.821,-0.838
-0.537,-0.829,-0.835
-0.537,-0.839,-0.837
-0.537,-0.853,-0.842
-0.536,-0.869,-0.851
-0.535,-0.883,-0.860
-0.536,-0.898,-0.871
-0.535,-0.910,-0.883
-0.535,-0.922,-0.894
-0.534,-0.927,-0.903
-0.534,-0.926,-0.910
-0.534,-0.921,-0.913
-0.533,-0.912,-0.912
-0.533,-0.899,-0.907
-0.533,-0.885,-0.900
-0.533,-0.871,-0.891
-0.533,-0.858,-0.881
-0.532,-0.846,-0.870
-0.532,-0.838,-0.860
-0.531,-0.831,-0.852
-0.531,-0.830,-0.844
-0.531,-0.838,-0.843
-0.531,-0.848,-0.845
-0.531,-0.862,-0.850
-0.530,-0.878,-0.858
-0.529,-0.892,-0.869
-0.530,-0.905,-0.880
-0.529,-0.918,-0.891
-0.529,-0.930,-0.902
-0.528,-0.935,-0.912
-0.528,-0.934,-0.918
-0.527,-0.929,-0.920
-0.527,-0.920,-0.919
-0.527,-0.906,-0.915
-0.527,-0.891,-0.907
-0.527,-0.878,-0.898
-0.527,-0.865,-0.888
-0.526,-0.853,-0.877
-0.526,-0.844,-0.867
-0.525,-0.838,-0.859
-0.525,-0.837,-0.853
-0.525,-0.846,-0.851
-0.525,-0.856,-0.853
-0.524,-0.870,-0.858
-0.524,-0.886,-0.867
-0.523,-0.900,-0.877
-0.523,-0.914,-0.887
-0.523,-0.926,-0.899
-0.523,-0.938,-0.911
-0.522,-0.942,-0.920
-0.522,-0.941,-0.925
-0.522,-0.936,-0.928
-0.521,-0.927,-0.927
-0.521,-0.914,-0.922
-0.521,-0.898,-0.915
-0.521,-0.885,-0.905
-0.520,-0.872,-0.895
-0.520,-0.860,-0.885
-0.520,-0.851,-0.875
-0.519,-0.846,-0.866
-0.519,-0.844,-0.860
-0.518,-0.852,-0.858
-0.519,-0.863,-0.860
-0.518,-0.878,-0.866
-0.518,-0.893,-0.874
-0.517,-0.907,-0.884
-0.517,-0.921,-0.895
-0.516,-0.934,-0.906
-0.516,-0.945,-0.918
-0.516,-0.949,-0.927
-0.516,-0.948,-0.932
-0.515,-0.943,-0.935
-0.515,-0.934,-0.934
-0.514,-0.920,-0.929
-0.515,-0.905,-0.922
-0.514,-0.892,-0.912
-0.514,-0.878,-0.902
-0.514,-0.867,-0.891
-0.513,-0.858,-0.881
-0.513,-0.853,-0.873
-0.513,-0.852,-0.867
-0.512,-0.860,-0.865
-0.512,-0.870,-0.867
-0.512,-0.885,-0.874
-0.512,-0.901,-0.882
-0.511,-0.915,-0.892
-0.511,-0.928,-0.902
-0.510,-0.941,-0.914
-0.510,-0.952,-0.925
-0.510,-0.957,-0.935
-0.509,-0.955,-0.940
-0.509,-0.949,-0.942
-0.508,-0.940,-0.941
-0.508,-0.927,-0.936
-0.509,-0.912,-0.928
-0.509,-0.898,-0.919
-0.508,-0.885,-0.909
-0.507,-0.873,-0.898
-0.507,-0.865,-0.888
-0.507,-0.859,-0.879
-0.506,-0.858,-0.874
-0.506,-0.867,-0.872
-0.506,-0.877,-0.873
-0.506,-0.892,-0.880
-0.505,-0.907,-0.888
-0.505,-0.921,-0.898
-0.504,-0.935,-0.909
-0.505,-0.948,-0.921
-0.504,-0.959,-0.932
-0.503,-0.963,-0.940
-0.503,-0.961,-0.946
-0.503,-0.955,-0.948
-0.503,-0.946,-0.947
-0.502,-0.932,-0.942
-0.502,-0.917,-0.934
-0.502,-0.904,-0.924
-0.502,-0.891,-0.914
-0.501,-0.879,-0.904
-0.501,-0.870,-0.894
-0.501,-0.865,-0.885
-0.500,-0.865,-0.880
-0.500,-0.873,-0.878
-0.500,-0.884,-0.880
-0.500,-0.899,-0.886
-0.499,-0.914,-0.895
-0.498,-0.928,-0.905
-0.498,-0.942,-0.915
-0.498,-0.954,-0.927
-0.498,-0.966,-0.938
-0.497,-0.969,-0.947
-0.497,-0.968,-0.953
-0.497,-0.962,-0.955
-0.497,-0.952,-0.954
-0.497,-0.938,-0.948
-0.496,-0.924,-0.940
-0.496,-0.910,-0.931
-0.496,-0.897,-0.921
-0.495,-0.885,-0.910
-0.495,-0.877,-0.900
-0.494,-0.871,-0.892
-0.494,-0.871,-0.886
-0.494,-0.879,-0.884
-0.494,-0.890,-0.886
-0.493,-0.905,-0.893
-0.493,-0.920,-0.901
-0.492,-0.934,-0.911
-0.492,-0.947,-0.921
-0.492,-0.961,-0.933
-0.491,-0.971,-0.944
-0.491,-0.974,-0.952
-0.491,-0.973,-0.958
-0.491,-0.967,-0.960
-0.490,-0.957,-0.959
-0.490,-0.944,-0.953
-0.490,-0.929,-0.946
-0.490,-0.915,-0.936
-0.489,-0.902,-0.925
-0.489,-0.891,-0.915
-0.489,-0.883,-0.905
-0.488,-0.877,-0.897
-0.488,-0.877,-0.891
-0.488,-0.886,-0.890
-0.488,-0.896,-0.892
-0.487,-0.911,-0.898
-0.487,-0.926,-0.907
-0.487,-0.940,-0.917
-0.486,-0.954,-0.928
-0.486,-0.966,-0.939
-0.485,-0.977,-0.950
-0.485,-0.980,-0.959
-0.485,-0.979,-0.964
-0.484,-0.972,-0.966
-0.484,-0.962,-0.964
-0.484,-0.948,-0.959
-0.484,-0.934,-0.951
-0.483,-0.920,-0.942
-0.483,-0.907,-0.931
-0.483,-0.896,-0.920
-0.483,-0.887,-0.910
-0.482,-0.882,-0.902
-0.482,-0.883,-0.897
-0.482,-0.891,-0.896
-0.482,-0.902,-0.898
-0.481,-0.917,-0.904
-0.481,-0.932,-0.913
-0.480,-0.946,-0.923
-0.480,-0.959,-0.933
-0.479,-0.972,-0.945
-0.479,-0.982,-0.955
-0.479,-0.986,-0.964
-0.478,-0.984,-0.969
-0.478,-0.977,-0.971
-0.478,-0.968,-0.969
-0.478,-0.953,-0.963
-0.478,-0.939,-0.956
-0.478,-0.925,-0.946
-0.477,-0.912,-0.936
-0.477,-0.900,-0.925
-0.476,-0.892,-0.915
-0.476,-0.887,-0.907
-0.475,-0.887,-0.901
-0.475,-0.896,-0.900
-0.475,-0.907,-0.902
-0.475,-0.922,-0.909
-0.474,-0.937,-0.918
-0.474,-0.951,-0.928
-0.474,-0.964,-0.938
-0.473,-0.977,-0.950
-0.473,-0.987,-0.960
-0.473,-0.991,-0.969
-0.472,-0.989,-0.974
-0.472,-0.982,-0.976
-0.472,-0.972,-0.974
-0.472,-0.957,-0.968
-0.472,-0.943,-0.960
-0.471,-0.929,-0.950
-0.471,-0.916,-0.940
-0.471,-0.905,-0.929
-0.470,-0.896,-0.919
-0.470,-0.891,-0.911
-0.469,-0.892,-0.906
-0.469,-0.901,-0.905
-0.469,-0.912,-0.907
-0.468,-0.927,-0.914
-0.468,-0.942,-0.922
-0.468,-0.956,-0.932
-0.468,-0.970,-0.943
-0.467,-0.982,-0.955
-0.467,-0.992,-0.966
-0.466,-0.995,-0.974
-0.466,-0.993,-0.979
-0.466,-0.986,-0.981
-0.466,-0.976,-0.979
-0.466,-0.961,-0.973
-0.466,-0.947,-0.965
-0.465,-0.933,-0.955
-0.465,-0.921,-0.945
-0.464,-0.909,-0.933
-0.464,-0.901,-0.924
-0.463,-0.896,-0.916
-0.463,-0.898,-0.911
-0.463,-0.906,-0.910
-0.463,-0.917,-0.912
-0.462,-0.933,-0.919
-0.462,-0.947,-0.927
-0.462,-0.961,-0.938
-0.461,-0.974,-0.948
-0.461,-0.987,-0.960
-0.461,-0.996,-0.970
-0.460,-1.000,-0.979
-0.460,-0.997,-0.983
-0.460,-0.990,-0.985
-0.460,-0.980,-0.983
-0.459,-0.965,-0.976
-0.459,-0.950,-0.968
-0.459,-0.937,-0.959
-0.458,-0.924,-0.948
-0.458,-0.912,-0.937
-0.458,-0.904,-0.928
-0.458,-0.900,-0.919
-0.457,-0.901,-0.915
-0.457,-0.910,-0.913
-0.457,-0.921,-0.916
-0.456,-0.937,-0.923
-0.456,-0.951,-0.931
-0.455,-0.965,-0.941
-0.455,-0.978,-0.952
-0.455,-0.992,-0.964
-0.454,-1.001,-0.974
-0.454,-1.004,-0.983
-0.454,-1.001,-0.987
-0.454,-0.994,-0.989
-0.453,-0.984,-0.987
-0.453,-0.969,-0.981
-0.453,-0.955,-0.973
-0.453,-0.941,-0.963
-0.452,-0.928,-0.952
-0.452,-0.916,-0.941
-0.451,-0.908,-0.931
-0.451,-0.904,-0.923
-0.451,-0.905,-0.918
-0.450,-0.915,-0.918
-0.451,-0.926,-0.920
-0.450,-0.941,-0.927
-0.450,-0.956,-0.935
-0.449,-0.970,-0.946
-0.449,-0.983,-0.957
-0.449,-0.995,-0.968
-0.448,-1.004,-0.979
-0.448,-1.008,-0.987
-0.448,-1.004,-0.991
-0.448,-0.997,-0.993
-0.447,-0.987,-0.990
-0.447,-0.972,-0.984
-0.447,-0.958,-0.976
-0.447,-0.944,-0.966
-0.446,-0.931,-0.955
-0.446,-0.920,-0.945
-0.445,-0.912,-0.935
-0.445,-0.907,-0.927
-0.444,-0.909,-0.922
-0.444,-0.919,-0.921
-0.445,-0.929,-0.924
-0.444,-0.945,-0.931
-0.443,-0.959,-0.939
-0.443,-0.973,-0.949
-0.443,-0.986,-0.960
-0.443,-0.999,-0.972
-0.442,-1.008,-0.982
-0.442,-1.011,-0.990
-0.441,-1.008,-0.995
-0.441,-1.000,-0.996
-0.441,-0.990,-0.994
-0.441,-0.975,-0.987
-0.441,-0.961,-0.979
-0.440,-0.946,-0.969
-0.440,-0.934,-0.959
-0.440,-0.924,-0.948
-0.439,-0.915,-0.938
-0.439,-0.911,-0.930
-0.438,-0.913,-0.925
-0.438,-0.922,-0.925
-0.438,-0.933,-0.927
-0.438,-0.949,-0.934
-0.437,-0.963,-0.943
-0.437,-0.977,-0.953
-0.437,-0.990,-0.964
-0.436,-1.003,-0.976
-0.436,-1.012,-0.986
-0.435,-1.014,-0.994
-0.435,-1.011,-0.998
-0.435,-1.003,-0.999
-0.435,-0.993,-0.997
-0.434,-0.977,-0.990
-0.434,-0.963,-0.981
-0.434,-0.949,-0.971
-0.434,-0.937,-0.961
-0.433,-0.926,-0.950
-0.433,-0.918,-0.941
-0.433,-0.913,-0.933
-0.432,-0.916,-0.928
-0.432,-0.925,-0.928
-0.432,-0.936,-0.930
-0.431,-0.953,-0.938
-0.431,-0.966,-0.946
-0.431,-0.981,-0.956
-0.431,-0.993,-0.967
-0.431,-1.006,-0.979
-0.430,-1.015,-0.989
-0.429,-1.017,-0.997
-0.429,-1.014,-1.001
-0.429,-1.006,-1.002
-0.428,-0.996,-1.000
-0.428,-0.980,-0.993
-0.428,-0.966,-0.985
-0.428,-0.952,-0.975
-0.428,-0.940,-0.964
-0.427,-0.929,-0.954
-0.427,-0.921,-0.945
-0.426,-0.916,-0.936
-0.426,-0.919,-0.931
-0.426,-0.929,-0.931
-0.426,-0.940,-0.934
-0.425,-0.955,-0.941
-0.425,-0.969,-0.950
-0.425,-0.984,-0.960
-0.424,-0.996,-0.970
-0.424,-1.010,-0.982
-0.423,-1.017,-0.992
-0.423,-1.020,-1.000
-0.423,-1.016,-1.004
-0.422,-1.009,-1.005
-0.422,-0.998,-1.002
-0.422,-0.982,-0.995
-0.422,-0.969,-0.987
-0.422,-0.954,-0.977
-0.421,-0.942,-0.966
-0.421,-0.932,-0.956
-0.420,-0.923,-0.946
-0.420,-0.918,-0.938
-0.420,-0.922,-0.934
-0.420,-0.931,-0.934
-0.420,-0.942,-0.937
-0.419,-0.958,-0.944
-0.419,-0.972,-0.952
-0.418,-0.986,-0.962
-0.418,-0.999,-0.973
-0.418,-1.013,-0.985
-0.418,-1.020,-0.995
-0.417,-1.022,-1.002
-0.417,-1.018,-1.007
-0.416,-1.011,-1.007
-0.416,-1.000,-1.004
-0.416,-0.984,-0.998
-0.416,-0.971,-0.989
-0.416,-0.956,-0.979
-0.415,-0.944,-0.968
-0.415,-0.933,-0.958
-0.415,-0.925,-0.948
-0.414,-0.921,-0.940
-0.414,-0.925,-0.936
-0.414,-0.934,-0.936
-0.413,-0.945,-0.939
-0.413,-0.961,-0.946
-0.412,-0.975,-0.955
-0.412,-0.990,-0.967
-0.413,-1.002,-0.977
-0.412,-1.015,-0.988
-0.411,-1.022,-0.998
-0.411,-1.024,-1.005
-0.411,-1.021,-1.009
-0.410,-1.013,-1.010
-0.410,-1.002,-1.007
-0.410,-0.986,-1.000
-0.410,-0.972,-0.991
-0.410,-0.958,-0.981
-0.409,-0.946,-0.970
-0.409,-0.935,-0.960
-0.408,-0.927,-0.950
-0.408,-0.923,-0.942
-0.407,-0.927,-0.938
-0.407,-0.936,-0.938
-0.407,-0.948,-0.941
-0.406,-0.964,-0.948
