"TOA5","CS110","CR1000","93710","CR1000.Std.32.04","CPU:CS110_1675_5Hz.cr1","27422","Tab"
"TIMESTAMP","RECORD","E_field","status","leakage_cur","panel_temp","battery_volt","internal_RH"
"TS","RN","volts/m","","nA","DegC","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-06-29 09:46:33.4",943,-0.1458974,1,0.012,21.37,11.98,41.51
"2023-06-29 09:46:33.6",944,0.1582041,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:33.8",945,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:34",946,-0.1458974,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:34.2",947,0.1582041,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:34.4",948,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:34.6",949,-0.1458974,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:34.8",950,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:35",951,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:35.2",952,-0.1458974,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:35.4",953,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:35.6",954,-0.1458974,1,0.012,21.4,11.98,41.51
"2023-06-29 09:46:35.8",955,0.1582041,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:36",956,0.1582041,1,0.01,21.37,11.98,41.51
"2023-06-29 09:46:36.2",957,-0.1458974,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:36.4",958,-0.1458985,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:36.6",959,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:36.8",960,-0.1458974,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:37",961,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:37.2",962,-0.1458974,1,0.012,21.4,11.98,41.51
"2023-06-29 09:46:37.4",963,0.1582041,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:37.6",964,0.1582041,1,0.01,21.4,11.98,41.48
"2023-06-29 09:46:37.8",965,-0.1458974,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:38",966,0.1582041,1,0.011,21.4,11.99,41.51
"2023-06-29 09:46:38.2",967,-0.45,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:38.4",968,-0.1458974,1,0.011,21.37,11.98,41.51
"2023-06-29 09:46:38.6",969,0.1582041,1,0.01,21.4,11.99,41.51
"2023-06-29 09:46:38.8",970,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:39",971,-0.1458974,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:39.2",972,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:39.4",973,-0.1458974,1,0.012,21.4,11.98,41.51
"2023-06-29 09:46:39.6",974,0.1582041,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:39.8",975,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:40",976,-0.1458974,1,0.011,21.4,11.99,41.51
"2023-06-29 09:46:40.2",977,0.1582041,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:40.4",978,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:40.6",979,-0.1458974,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:40.8",980,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:41",981,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:41.2",982,0.4623077,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:41.4",983,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:41.6",984,-0.1458974,1,0.012,21.4,11.98,41.51
"2023-06-29 09:46:41.8",985,0.1582041,1,0.011,21.4,11.99,41.51
"2023-06-29 09:46:42",986,0.1582041,1,0.01,21.4,11.99,41.51
"2023-06-29 09:46:42.2",987,-0.1458974,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:42.4",988,0.1582041,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:42.6",989,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:42.8",990,0.1582052,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:43",991,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:43.2",992,-0.45,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:43.4",993,0.1582041,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:43.6",994,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:43.8",995,-0.1458974,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:44",996,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:44.2",997,-0.45,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:44.4",998,0.1582052,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:44.6",999,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:44.8",1000,-0.1458974,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:45",1001,0.1582041,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:45.2",1002,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:45.4",1003,-0.1458974,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:45.6",1004,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:45.8",1005,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:46",1006,-0.1458974,1,0.011,21.4,11.98,41.51
"2023-06-29 09:46:46.2",1007,0.1582041,1,0.01,21.4,11.98,41.51
"2023-06-29 09:46:46.4",1008,-0.1458974,1,0.012,21.42,11.98,41.51
"2023-06-29 09:46:46.6",1009,0.1582041,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:46.8",1010,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:47",1011,-0.1458974,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:47.2",1012,0.1582041,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:47.4",1013,-0.1458985,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:47.6",1014,-0.1458974,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:47.8",1015,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:48",1016,-0.1458974,1,0.012,21.42,11.98,41.51
"2023-06-29 09:46:48.2",1017,0.1582041,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:48.4",1018,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:48.6",1019,-0.1458974,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:48.8",1020,0.1582041,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:49",1021,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:49.2",1022,0.4623077,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:49.4",1023,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:49.6",1024,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:49.8",1025,-0.1458974,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:50",1026,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:50.2",1027,0.4623077,1,0.012,21.42,11.98,41.51
"2023-06-29 09:46:50.4",1028,-0.4500011,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:50.6",1029,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:50.8",1030,-0.1458974,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:51",1031,0.1582041,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:51.2",1032,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:51.4",1033,-0.1458974,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:51.6",1034,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:51.8",1035,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:52",1036,-0.1458974,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:52.2",1037,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:52.4",1038,-0.1458974,1,0.012,21.42,11.98,41.51
"2023-06-29 09:46:52.6",1039,0.1582041,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:52.8",1040,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:53",1041,-0.1458974,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:53.2",1042,0.1582041,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:53.4",1043,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:53.6",1044,-0.1458974,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:53.8",1045,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:54",1046,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:54.2",1047,-0.1458974,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:54.4",1048,-0.1458985,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:54.6",1049,-0.1458974,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:54.8",1050,0.1582041,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:55",1051,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:55.2",1052,-0.1458974,1,0.011,21.42,11.98,41.51
"2023-06-29 09:46:55.4",1053,0.1582041,1,0.01,21.42,11.98,41.51
"2023-06-29 09:46:55.6",1054,0.1582041,1,0.01,21.42,11.98,41.51
