"TOA5","CS110","CR1000","93710","CR1000.Std.32.04","CPU:CS110_1675_5Hz.cr1","29882","Tab"
"TIMESTAMP","RECORD","E_field","status","leakage_cur","panel_temp","battery_volt","internal_RH"
"TS","RN","volts/m","","nA","DegC","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-06-30 09:18:44.6",285,-0.151221,1,0.011,21.64,11.98,41.28
"2023-06-30 09:18:44.8",286,0.15289,1,0.01,21.64,11.98,41.28
"2023-06-30 09:18:45",287,0.152889,1,0.011,21.64,11.98,41.28
"2023-06-30 09:18:45.2",288,0.15289,1,0.011,21.64,11.98,41.28
"2023-06-30 09:18:45.4",289,0.15289,1,0.01,21.64,11.98,41.28
"2023-06-30 09:18:45.6",290,-0.151221,1,0.011,21.64,11.98,41.28
"2023-06-30 09:18:45.8",291,-0.151221,1,0.011,21.64,11.99,41.28
"2023-06-30 09:18:46",292,0.15289,1,0.01,21.64,11.98,41.28
"2023-06-30 09:18:46.2",293,-0.151221,1,0.011,21.64,11.98,41.28
"2023-06-30 09:18:46.4",294,0.15289,1,0.01,21.64,11.98,41.28
"2023-06-30 09:18:46.6",295,0.15289,1,0.01,21.64,11.98,41.28
"2023-06-30 09:18:46.8",296,-0.151221,1,0.011,21.64,11.98,41.28
"2023-06-30 09:18:47",297,0.15289,1,0.01,21.64,11.98,41.28
"2023-06-30 09:18:47.2",298,-0.151221,1,0.011,21.64,11.98,41.28
"2023-06-30 09:18:47.4",299,0.15289,1,0.011,21.64,11.98,41.28
"2023-06-30 09:18:47.6",300,0.15289,1,0.01,21.64,11.98,41.28
"2023-06-30 09:18:47.8",301,-0.151221,1,0.011,21.64,11.98,41.28
"2023-06-30 09:18:48",302,-0.151221,1,0.011,21.64,11.98,41.28
"2023-06-30 09:18:48.2",303,0.15289,1,0.01,21.64,11.99,41.28
"2023-06-30 09:18:48.4",304,0.152889,1,0.012,21.64,11.98,41.28
"2023-06-30 09:18:48.6",305,0.15289,1,0.011,21.64,11.98,41.28
"2023-06-30 09:18:48.8",306,0.15289,1,0.01,21.64,11.98,41.28
