17/11/2022 13:27:24.759779
Waveform Generator Sample Rate,1000Hz
Keithley Sample Rate,1000Hz
Search Coil Sample Rate,1000Hz
Waveform Generator,Keithley,Search Coil
0.823,0.111,0.029
0.545,0.057,-0.187
0.287,0.017,-0.330
0.071,-0.011,0.195
0.114,0.002,0.075
0.101,0.001,-0.109
0.027,-0.012,-0.960
-0.316,-0.068,-0.956
-0.541,-0.099,-1.311
-0.808,-0.134,-1.036
-0.884,-0.139,-0.218
-0.648,-0.093,-0.033
-0.428,-0.058,0.117
-0.234,-0.032,-0.269
-0.242,-0.039,-0.069
-0.179,-0.029,0.171
-0.052,-0.008,1.123
0.360,0.059,1.135
0.633,0.096,1.423
0.911,0.132,1.088
0.971,0.133,0.179
0.693,0.079,-0.077
0.421,0.036,-0.305
0.167,0.001,0.185
0.172,0.009,0.020
0.119,0.002,-0.198
0.008,-0.016,-1.063
-0.365,-0.076,-1.057
-0.607,-0.109,-1.359
-0.868,-0.142,-1.053
-0.929,-0.144,-0.186
-0.666,-0.094,0.030
-0.418,-0.055,0.200
-0.198,-0.026,-0.203
-0.196,-0.032,0.011
-0.121,-0.021,0.203
-0.004,-0.002,1.114
0.388,0.062,1.091
0.637,0.095,1.333
0.881,0.126,1.022
0.928,0.126,0.103
0.639,0.071,-0.141
0.363,0.027,-0.308
0.129,-0.004,0.206
0.155,0.007,0.039
0.115,0.003,-0.161
0.018,-0.013,-1.046
-0.353,-0.073,-1.025
-0.587,-0.106,-1.326
-0.843,-0.138,-1.045
-0.909,-0.142,-0.174
-0.649,-0.092,0.017
-0.411,-0.055,0.148
-0.212,-0.029,-0.265
-0.226,-0.037,-0.046
-0.161,-0.027,0.152
-0.048,-0.009,1.015
0.326,0.052,1.029
0.575,0.087,1.305
0.831,0.120,1.081
0.917,0.126,0.182
0.659,0.075,-0.070
0.402,0.034,-0.332
0.145,-0.002,0.184
0.158,0.007,0.045
0.119,0.003,-0.144
0.026,-0.013,-1.006
-0.334,-0.071,-0.979
-0.559,-0.102,-1.254
-0.800,-0.132,-0.975
-0.857,-0.134,-0.083
-0.583,-0.082,0.081
-0.346,-0.045,0.230
-0.141,-0.018,-0.203
-0.159,-0.027,-0.048
-0.117,-0.021,0.149
-0.021,-0.005,0.988
0.333,0.052,0.990
0.565,0.085,1.253
0.806,0.115,0.972
0.862,0.117,0.040
0.575,0.062,-0.183
0.307,0.020,-0.384
0.066,-0.013,0.125
0.086,-0.003,0.006
0.059,-0.006,-0.159
-0.018,-0.019,-1.018
-0.366,-0.075,-1.003
-0.588,-0.106,-1.318
-0.841,-0.138,-1.078
-0.919,-0.144,-0.216
-0.669,-0.095,-0.005
-0.432,-0.058,0.173
-0.217,-0.029,-0.223
-0.216,-0.034,-0.048
-0.154,-0.026,0.125
-0.052,-0.009,1.040
0.331,0.053,1.075
0.594,0.090,1.355
0.861,0.125,1.088
0.939,0.129,0.166
0.668,0.076,-0.092
0.400,0.033,-0.303
0.154,-0.001,0.247
0.185,0.012,0.079
0.148,0.007,-0.128
0.052,-0.009,-1.010
-0.317,-0.069,-0.991
-0.553,-0.101,-1.304
-0.814,-0.135,-1.029
-0.885,-0.138,-0.143
-0.623,-0.088,0.028
-0.390,-0.052,0.177
-0.189,-0.025,-0.259
-0.209,-0.034,-0.094
-0.166,-0.029,0.095
-0.071,-0.013,1.037
0.318,0.051,1.077
0.587,0.089,1.369
0.861,0.124,1.091
0.940,0.129,0.179
0.673,0.077,-0.039
0.422,0.036,-0.310
0.164,0.001,0.162
0.163,0.007,-0.015
0.101,-0.000,-0.205
-0.007,-0.017,-1.063
-0.374,-0.076,-1.041
-0.607,-0.109,-1.318
-0.854,-0.140,-1.069
-0.925,-0.144,-0.161
-0.655,-0.092,0.021
-0.414,-0.055,0.210
-0.192,-0.025,-0.222
-0.199,-0.032,-0.052
-0.145,-0.025,0.147
-0.039,-0.008,1.055
0.346,0.054,1.050
0.594,0.089,1.316
0.848,0.122,1.082
0.929,0.128,0.187
0.669,0.077,-0.010
0.429,0.038,-0.255
0.189,0.005,0.219
0.198,0.013,0.013
0.133,0.004,-0.185
0.021,-0.014,-1.053
-0.353,-0.074,-1.051
-0.597,-0.108,-1.320
-0.847,-0.139,-1.053
-0.915,-0.142,-0.127
-0.637,-0.090,0.053
-0.390,-0.051,0.232
-0.170,-0.021,-0.177
-0.169,-0.028,-0.011
-0.111,-0.020,0.144
-0.018,-0.005,0.936
0.317,0.050,0.922
0.532,0.079,1.167
0.755,0.107,0.955
0.823,0.112,0.012
0.539,0.057,-0.203
0.278,0.015,-0.420
0.034,-0.018,0.113
0.060,-0.006,0.002
0.042,-0.008,-0.157
-0.028,-0.019,-0.962
-0.353,-0.072,-0.967
-0.567,-0.103,-1.273
-0.811,-0.134,-1.066
-0.897,-0.141,-0.138
-0.629,-0.090,0.043
-0.389,-0.052,0.228
-0.170,-0.022,-0.209
-0.180,-0.029,0.013
-0.110,-0.019,0.190
-0.002,-0.002,1.090
0.382,0.060,1.122
0.643,0.097,1.359
0.894,0.128,1.081
0.957,0.131,0.139
0.670,0.076,-0.086
0.403,0.033,-0.331
0.147,-0.002,0.193
0.162,0.008,0.060
0.126,0.004,-0.124
0.038,-0.011,-1.011
-0.327,-0.070,-1.074
-0.588,-0.108,-1.395
-0.868,-0.143,-1.159
-0.966,-0.151,-0.224
-0.703,-0.100,-0.028
-0.462,-0.061,0.190
-0.231,-0.030,-0.235
-0.227,-0.035,-0.036
-0.158,-0.027,0.161
-0.043,-0.008,1.086
0.353,0.056,1.108
0.619,0.094,1.348
0.876,0.126,1.110
0.956,0.131,0.194
0.689,0.079,-0.011
0.441,0.039,-0.299
0.182,0.003,0.184
0.181,0.010,0.021
0.126,0.003,-0.159
0.026,-0.013,-1.046
-0.348,-0.073,-1.037
-0.588,-0.106,-1.323
-0.844,-0.139,-1.133
-0.940,-0.147,-0.212
-0.683,-0.097,-0.032
-0.450,-0.060,0.183
-0.226,-0.029,-0.229
-0.222,-0.035,-0.055
-0.162,-0.028,0.124
-0.057,-0.010,1.044
0.330,0.052,1.076
0.592,0.089,1.337
0.854,0.123,1.104
0.940,0.129,0.129
0.656,0.074,-0.117
0.383,0.030,-0.381
0.116,-0.007,0.145
0.125,0.002,0.037
0.095,-0.000,-0.139
0.013,-0.014,-0.991
-0.337,-0.070,-0.990
-0.565,-0.103,-1.270
-0.810,-0.134,-1.066
-0.895,-0.140,-0.120
-0.621,-0.088,0.022
-0.391,-0.052,0.214
-0.176,-0.023,-0.231
-0.191,-0.031,-0.036
-0.134,-0.023,0.143
-0.034,-0.007,0.996
0.328,0.051,1.007
0.568,0.085,1.262
0.812,0.117,1.085
0.905,0.124,0.144
0.640,0.072,-0.086
0.383,0.031,-0.338
0.131,-0.004,0.187
0.149,0.006,0.067
0.121,0.003,-0.084
0.049,-0.009,-0.977
-0.308,-0.067,-1.051
-0.568,-0.105,-1.364
-0.844,-0.140,-1.164
-0.951,-0.149,-0.213
-0.690,-0.098,-0.064
-0.465,-0.063,0.147
-0.248,-0.033,-0.244
-0.242,-0.038,-0.035
-0.167,-0.027,0.151
-0.052,-0.008,1.025
0.327,0.052,1.069
0.588,0.089,1.327
0.848,0.122,1.109
0.938,0.129,0.170
0.668,0.076,-0.038
0.418,0.036,-0.294
0.169,0.001,0.212
0.183,0.011,0.066
0.143,0.006,-0.123
0.049,-0.010,-1.015
-0.322,-0.070,-1.045
-0.573,-0.105,-1.327
-0.835,-0.138,-1.071
-0.913,-0.142,-0.080
-0.619,-0.087,0.096
-0.364,-0.047,0.292
-0.132,-0.015,-0.143
-0.132,-0.022,0.031
-0.073,-0.015,0.168
0.014,-0.000,1.017
0.365,0.056,0.983
0.584,0.087,1.211
0.804,0.114,0.987
0.867,0.117,0.024
0.571,0.061,-0.158
0.314,0.020,-0.435
0.051,-0.016,0.065
0.055,-0.008,-0.046
0.021,-0.011,-0.191
-0.053,-0.023,-1.015
-0.388,-0.077,-1.033
-0.613,-0.109,-1.302
-0.852,-0.139,-1.110
-0.938,-0.146,-0.139
-0.655,-0.093,0.045
-0.405,-0.053,0.274
-0.164,-0.020,-0.170
-0.162,-0.026,-0.017
-0.109,-0.020,0.135
-0.019,-0.005,1.046
0.355,0.055,1.054
0.602,0.090,1.288
0.843,0.120,1.105
0.933,0.128,0.163
0.662,0.075,-0.030
0.418,0.036,-0.312
0.162,0.000,0.186
0.169,0.009,0.041
0.124,0.004,-0.131
0.034,-0.011,-0.998
-0.325,-0.069,-1.013
-0.566,-0.103,-1.309
-0.824,-0.136,-1.157
-0.937,-0.147,-0.205
-0.677,-0.097,-0.048
-0.452,-0.061,0.194
-0.223,-0.029,-0.211
-0.214,-0.034,-0.032
-0.148,-0.025,0.123
-0.049,-0.009,1.028
0.330,0.052,1.070
0.592,0.089,1.300
0.841,0.122,1.135
0.942,0.130,0.169
0.671,0.077,-0.026
0.424,0.037,-0.281
0.178,0.003,0.220
0.191,0.012,0.070
0.149,0.007,-0.114
0.056,-0.009,-1.002
-0.313,-0.068,-1.098
-0.588,-0.108,-1.410
-0.874,-0.145,-1.227
-0.993,-0.155,-0.244
-0.728,-0.104,-0.047
-0.484,-0.065,0.218
-0.235,-0.030,-0.212
-0.223,-0.034,-0.017
-0.148,-0.024,0.152
-0.039,-0.006,1.062
0.348,0.056,1.110
0.617,0.094,1.366
0.880,0.127,1.165
0.978,0.135,0.176
0.697,0.080,-0.061
0.429,0.037,-0.351
0.156,-0.001,0.141
0.149,0.005,0.005
0.099,-0.001,-0.152
0.011,-0.015,-1.034
-0.353,-0.074,-1.041
-0.593,-0.108,-1.307
-0.840,-0.138,-1.109
-0.930,-0.145,-0.144
-0.652,-0.093,0.010
-0.416,-0.055,0.214
-0.192,-0.025,-0.250
-0.208,-0.033,-0.055
-0.152,-0.026,0.112
-0.056,-0.010,1.010
0.318,0.051,1.046
0.575,0.087,1.274
0.821,0.118,1.114
0.921,0.127,0.144
0.649,0.074,-0.059
0.399,0.033,-0.304
0.153,-0.001,0.218
0.176,0.010,0.092
0.146,0.007,-0.078
0.067,-0.007,-0.995
-0.303,-0.067,-1.017
-0.553,-0.102,-1.272
-0.803,-0.133,-1.117
-0.908,-0.142,-0.134
-0.635,-0.090,0.030
-0.398,-0.053,0.263
-0.163,-0.020,-0.158
-0.157,-0.026,-0.011
-0.103,-0.019,0.122
-0.021,-0.006,1.003
0.338,0.052,1.026
0.581,0.087,1.232
0.810,0.115,1.027
0.884,0.120,0.037
0.588,0.064,-0.159
0.324,0.022,-0.437
0.058,-0.015,0.070
0.062,-0.007,-0.026
0.032,-0.009,-0.160
-0.036,-0.020,-0.977
-0.363,-0.073,-0.987
-0.581,-0.104,-1.258
-0.816,-0.134,-1.149
-0.928,-0.145,-0.178
-0.664,-0.095,0.010
-0.424,-0.056,0.247
-0.186,-0.024,-0.194
-0.185,-0.029,-0.043
-0.133,-0.024,0.123
-0.040,-0.008,1.030
0.336,0.053,1.035
0.583,0.088,1.269
0.825,0.119,1.153
0.938,0.130,0.159
0.664,0.076,-0.055
0.411,0.035,-0.331
0.151,-0.001,0.193
0.165,0.008,0.077
0.135,0.005,-0.093
0.055,-0.008,-0.971
-0.303,-0.066,-0.980
-0.539,-0.100,-1.237
-0.782,-0.130,-1.068
-0.878,-0.138,-0.061
-0.589,-0.083,0.077
-0.351,-0.045,0.268
-0.131,-0.016,-0.174
-0.143,-0.024,-0.036
-0.103,-0.019,0.098
-0.030,-0.007,0.962
0.318,0.050,0.968
0.548,0.082,1.186
0.772,0.110,1.019
0.856,0.117,0.023
0.564,0.061,-0.178
0.303,0.019,-0.430
0.046,-0.016,0.066
0.052,-0.009,-0.025
0.026,-0.010,-0.157
-0.038,-0.021,-0.997
-0.372,-0.076,-1.080
-0.619,-0.111,-1.365
-0.878,-0.144,-1.206
-0.988,-0.154,-0.199
-0.709,-0.101,0.002
-0.455,-0.060,0.273
-0.197,-0.024,-0.154
-0.177,-0.027,0.025
-0.104,-0.018,0.180
-0.001,-0.001,1.091
0.383,0.061,1.145
0.652,0.099,1.371
0.905,0.131,1.208
1.009,0.140,0.209
0.728,0.085,-0.002
0.470,0.043,-0.328
0.191,0.004,0.163
0.180,0.009,0.033
0.129,0.003,-0.139
0.035,-0.012,-1.056
-0.345,-0.073,-1.109
-0.613,-0.111,-1.374
-0.877,-0.144,-1.235
-0.998,-0.156,-0.248
-0.733,-0.105,-0.036
-0.483,-0.064,0.241
-0.227,-0.028,-0.169
-0.203,-0.031,-0.007
-0.132,-0.022,0.121
-0.040,-0.007,1.031
0.336,0.053,1.070
0.595,0.090,1.289
0.839,0.120,1.124
0.938,0.129,0.131
0.655,0.074,-0.035
0.411,0.035,-0.338
0.149,-0.002,0.169
0.155,0.006,0.064
0.123,0.004,-0.083
0.051,-0.008,-0.968
-0.304,-0.066,-0.979
-0.540,-0.099,-1.201
-0.770,-0.127,-1.071
-0.872,-0.137,-0.061
-0.586,-0.083,0.039
-0.362,-0.048,0.266
-0.140,-0.018,-0.154
-0.141,-0.023,-0.048
-0.106,-0.020,0.103
-0.030,-0.007,0.995
0.330,0.051,1.018
0.574,0.086,1.190
0.790,0.113,1.074
0.888,0.121,0.031
0.587,0.064,-0.137
0.332,0.023,-0.466
0.053,-0.016,0.047
0.050,-0.009,-0.060
0.013,-0.012,-0.199
-0.061,-0.024,-0.976
-0.379,-0.075,-0.996
-0.594,-0.106,-1.282
-0.833,-0.137,-1.192
-0.954,-0.149,-0.189
-0.683,-0.097,-0.022
-0.446,-0.060,0.247
-0.201,-0.026,-0.195
-0.194,-0.030,-0.060
-0.144,-0.024,0.074
-0.065,-0.012,0.950
0.292,0.046,0.993
0.539,0.081,1.243
0.787,0.113,1.163
0.917,0.127,0.191
0.663,0.076,0.024
0.437,0.039,-0.267
0.190,0.005,0.223
0.201,0.013,0.105
0.167,0.010,-0.062
0.087,-0.004,-0.939
-0.271,-0.062,-1.031
-0.537,-0.101,-1.325
-0.811,-0.136,-1.208
-0.946,-0.149,-0.195
-0.680,-0.097,0.003
-0.437,-0.058,0.263
-0.189,-0.024,-0.185
-0.183,-0.029,-0.058
-0.137,-0.024,0.088
-0.055,-0.010,0.982
0.309,0.049,1.080
0.582,0.089,1.308
0.837,0.121,1.204
0.964,0.134,0.176
0.688,0.080,-0.006
0.443,0.039,-0.330
0.172,0.001,0.185
0.175,0.009,0.061
0.136,0.005,-0.116
0.047,-0.010,-1.022
-0.326,-0.071,-1.074
-0.588,-0.107,-1.311
-0.839,-0.139,-1.231
-0.971,-0.152,-0.236
-0.711,-0.102,-0.110
-0.496,-0.067,0.180
-0.257,-0.034,-0.240
-0.246,-0.038,-0.104
-0.194,-0.032,0.065
-0.100,-0.016,1.017
0.293,0.048,1.101
0.578,0.089,1.353
0.851,0.123,1.238
0.984,0.137,0.218
0.715,0.084,0.067
0.486,0.046,-0.285
0.216,0.008,0.216
0.214,0.014,0.091
0.171,0.011,-0.104
0.074,-0.006,-1.044
-0.315,-0.069,-1.111
-0.594,-0.108,-1.357
-0.859,-0.142,-1.256
-0.994,-0.155,-0.237
-0.726,-0.104,-0.085
-0.497,-0.067,0.201
-0.249,-0.032,-0.215
-0.232,-0.036,-0.039
-0.162,-0.027,0.120
-0.059,-0.010,1.033
0.325,0.052,1.102
0.599,0.090,1.319
0.853,0.123,1.230
0.983,0.136,0.207
0.711,0.083,0.024
0.469,0.043,-0.328
0.189,0.004,0.160
0.178,0.009,0.054
0.134,0.005,-0.107
0.050,-0.009,-0.984
-0.311,-0.067,-1.024
-0.561,-0.103,-1.262
-0.804,-0.134,-1.181
-0.931,-0.147,-0.165
-0.661,-0.095,-0.011
-0.429,-0.057,0.271
-0.181,-0.023,-0.150
-0.166,-0.026,-0.015
-0.110,-0.019,0.104
-0.031,-0.007,0.949
0.313,0.048,0.984
0.550,0.082,1.197
0.778,0.111,1.122
0.896,0.123,0.060
0.604,0.067,-0.152
0.336,0.024,-0.462
0.057,-0.015,0.046
0.053,-0.009,-0.043
0.020,-0.012,-0.164
-0.045,-0.023,-0.964
-0.365,-0.074,-0.990
-0.582,-0.105,-1.252
-0.814,-0.135,-1.197
-0.943,-0.148,-0.187
-0.676,-0.097,-0.045
-0.450,-0.060,0.246
-0.203,-0.026,-0.166
-0.186,-0.029,-0.073
-0.144,-0.025,0.061
-0.068,-0.012,1.014
0.312,0.050,1.115
0.595,0.091,1.355
0.863,0.126,1.271
1.004,0.140,0.244
0.738,0.088,0.110
0.515,0.051,-0.253
0.246,0.012,0.216
0.234,0.017,0.060
0.174,0.010,-0.109
0.075,-0.007,-1.022
-0.308,-0.069,-1.114
-0.590,-0.108,-1.349
-0.854,-0.142,-1.258
-0.990,-0.155,-0.244
-0.727,-0.104,-0.085
-0.497,-0.067,0.204
-0.248,-0.032,-0.209
-0.230,-0.035,-0.047
-0.163,-0.027,0.083
-0.073,-0.012,0.970
0.293,0.047,1.059
0.564,0.086,1.298
0.822,0.119,1.225
0.961,0.133,0.220
0.701,0.083,0.036
0.466,0.043,-0.316
0.192,0.004,0.163
0.181,0.009,0.055
0.137,0.006,-0.100
0.053,-0.009,-0.989
-0.310,-0.068,-1.060
-0.573,-0.105,-1.304
-0.827,-0.137,-1.241
-0.967,-0.152,-0.242
-0.710,-0.102,-0.092
-0.488,-0.066,0.199
-0.244,-0.032,-0.205
-0.226,-0.035,-0.076
-0.171,-0.029,0.061
-0.086,-0.015,0.963
0.282,0.045,1.041
0.550,0.083,1.246
0.795,0.115,1.229
0.946,0.131,0.213
0.689,0.081,0.047
0.462,0.043,-0.325
0.187,0.004,0.162
0.177,0.009,0.066
0.138,0.006,-0.068
0.066,-0.006,-0.953
-0.289,-0.064,-1.024
-0.547,-0.101,-1.246
-0.791,-0.132,-1.202
-0.930,-0.146,-0.148
-0.654,-0.094,-0.006
-0.422,-0.056,0.298
-0.167,-0.021,-0.117
-0.145,-0.023,-0.002
-0.092,-0.017,0.099
-0.023,-0.006,0.952
0.320,0.049,1.002
0.561,0.084,1.199
0.786,0.112,1.121
0.902,0.124,0.067
0.610,0.068,-0.077
0.368,0.028,-0.402
0.099,-0.009,0.093
0.096,-0.002,0.027
0.072,-0.003,-0.108
0.009,-0.014,-0.935
-0.320,-0.068,-1.038
-0.571,-0.104,-1.293
-0.822,-0.136,-1.245
-0.966,-0.152,-0.208
-0.698,-0.100,-0.037
-0.461,-0.061,0.263
-0.205,-0.026,-0.185
-0.194,-0.030,-0.027
-0.132,-0.022,0.114
-0.042,-0.008,1.010
0.327,0.052,1.084
0.593,0.090,1.278
0.835,0.121,1.253
0.980,0.137,0.217
0.712,0.084,0.015
0.466,0.043,-0.342
0.183,0.003,0.149
0.169,0.007,0.056
0.130,0.004,-0.071
0.059,-0.008,-0.964
-0.297,-0.066,-1.049
-0.559,-0.103,-1.280
-0.809,-0.135,-1.200
-0.941,-0.148,-0.135
-0.657,-0.094,-0.013
-0.426,-0.056,0.267
-0.181,-0.023,-0.176
-0.175,-0.028,-0.048
-0.129,-0.023,0.068
-0.056,-0.011,0.915
0.284,0.044,1.012
0.541,0.082,1.212
0.777,0.112,1.158
0.909,0.125,0.081
0.619,0.069,-0.110
0.361,0.027,-0.442
0.080,-0.012,0.082
0.080,-0.005,0.014
0.058,-0.005,-0.112
-0.002,-0.016,-0.959
-0.335,-0.070,-1.029
-0.576,-0.104,-1.271
-0.818,-0.135,-1.244
-0.963,-0.151,-0.241
-0.708,-0.102,-0.058
-0.475,-0.064,0.240
-0.222,-0.028,-0.173
-0.201,-0.031,-0.060
-0.149,-0.026,0.070
-0.069,-0.013,1.004
0.308,0.049,1.113
0.592,0.090,1.298
0.840,0.121,1.259
0.985,0.137,0.228
0.720,0.085,0.079
0.494,0.047,-0.292
0.219,0.008,0.214
0.216,0.014,0.068
0.165,0.009,-0.112
0.068,-0.007,-0.988
-0.301,-0.066,-1.068
-0.569,-0.104,-1.288
-0.819,-0.136,-1.305
-0.984,-0.155,-0.250
-0.724,-0.105,-0.067
-0.490,-0.066,0.270
-0.221,-0.028,-0.151
-0.192,-0.029,-0.066
-0.145,-0.025,0.063
-0.069,-0.013,0.968
0.295,0.046,1.056
0.564,0.085,1.234
0.800,0.115,1.194
0.936,0.130,0.137
0.656,0.075,-0.014
0.419,0.036,-0.357
0.147,-0.002,0.140
0.144,0.005,0.058
0.115,0.002,-0.086
0.044,-0.010,-0.943
-0.300,-0.065,-1.024
-0.553,-0.102,-1.248
-0.795,-0.133,-1.255
-0.951,-0.150,-0.205
-0.688,-0.099,-0.065
-0.465,-0.062,0.238
-0.216,-0.028,-0.174
-0.197,-0.030,-0.047
-0.141,-0.024,0.095
-0.055,-0.010,0.985
0.310,0.049,1.087
0.584,0.089,1.281
0.829,0.120,1.275
0.983,0.138,0.206
0.711,0.084,0.050
0.477,0.045,-0.323
0.197,0.005,0.174
0.188,0.010,0.080
0.150,0.007,-0.071
0.072,-0.007,-0.962
-0.289,-0.065,-1.110
-0.576,-0.106,-1.304
-0.829,-0.138,-1.273
-0.980,-0.154,-0.189
-0.700,-0.100,-0.041
-0.464,-0.062,0.278
-0.200,-0.025,-0.117
-0.167,-0.026,-0.010
-0.110,-0.020,0.104
-0.031,-0.007,0.936
0.309,0.048,1.003
0.553,0.083,1.134
0.757,0.108,1.089
0.872,0.119,0.054
0.585,0.065,-0.106
0.341,0.025,-0.454
0.062,-0.015,0.049
0.057,-0.008,0.026
0.047,-0.006,-0.064
0.008,-0.014,-0.893
-0.306,-0.066,-1.019
-0.554,-0.101,-1.217
-0.784,-0.130,-1.222
-0.933,-0.147,-0.189
-0.670,-0.097,-0.036
-0.443,-0.059,0.273
-0.189,-0.024,-0.172
-0.179,-0.028,-0.042
-0.128,-0.023,0.090
-0.048,-0.009,0.995
0.318,0.050,1.075
0.585,0.088,1.229
0.812,0.117,1.247
0.963,0.133,0.166
0.684,0.079,-0.002
0.442,0.039,-0.368
0.158,-0.001,0.162
0.159,0.006,0.090
0.134,0.006,-0.060
0.066,-0.006,-0.965
-0.294,-0.064,-1.049
-0.558,-0.102,-1.249
-0.799,-0.133,-1.308
-0.972,-0.153,-0.272
-0.725,-0.106,-0.108
-0.504,-0.069,0.217
-0.248,-0.032,-0.183
-0.221,-0.033,-0.051
-0.158,-0.027,0.064
-0.077,-0.013,0.957
0.287,0.045,1.060
0.560,0.085,1.250
0.803,0.116,1.278
0.968,0.135,0.211
0.703,0.083,0.042
0.469,0.044,-0.330
0.189,0.004,0.153
0.175,0.009,0.097
0.148,0.007,-0.043
0.082,-0.004,-0.925
-0.269,-0.061,-1.057
-0.544,-0.101,-1.297
-0.807,-0.135,-1.345
-0.990,-0.157,-0.271
-0.736,-0.107,-0.136
-0.522,-0.071,0.191
-0.268,-0.035,-0.190
-0.237,-0.036,-0.051
-0.169,-0.027,0.074
-0.081,-0.013,0.944
0.279,0.045,1.046
0.551,0.084,1.245
0.794,0.115,1.272
0.960,0.134,0.182
0.687,0.081,0.008
0.447,0.040,-0.364
0.163,0.000,0.141
0.153,0.005,0.097
0.133,0.005,-0.010
0.083,-0.004,-0.856
-0.245,-0.057,-0.946
-0.489,-0.092,-1.158
-0.722,-0.122,-1.177
-0.877,-0.140,-0.088
-0.598,-0.086,-0.001
-0.384,-0.051,0.269
-0.152,-0.020,-0.164
-0.153,-0.025,-0.083
-0.126,-0.023,0.033
-0.066,-0.013,0.913
0.278,0.044,1.025
0.542,0.082,1.147
0.755,0.108,1.124
0.882,0.121,0.011
0.577,0.064,-0.149
0.321,0.021,-0.482
0.040,-0.018,0.038
0.038,-0.011,0.023
0.034,-0.009,-0.082
-0.007,-0.016,-0.882
-0.311,-0.065,-0.969
-0.540,-0.099,-1.157
-0.755,-0.126,-1.191
-0.903,-0.143,-0.158
-0.640,-0.093,-0.035
-0.423,-0.057,0.261
-0.181,-0.023,-0.161
-0.171,-0.027,-0.083
-0.138,-0.025,0.006
-0.084,-0.015,0.901
0.262,0.041,1.054
0.541,0.082,1.242
0.788,0.114,1.267
0.954,0.133,0.180
0.684,0.080,0.043
0.456,0.042,-0.347
0.175,0.002,0.139
0.162,0.006,0.115
0.146,0.008,-0.011
0.091,-0.002,-0.899
-0.254,-0.058,-1.006
-0.516,-0.096,-1.191
-0.752,-0.126,-1.261
-0.925,-0.146,-0.195
-0.667,-0.096,-0.046
-0.446,-0.060,0.283
-0.188,-0.024,-0.154
-0.171,-0.027,-0.077
-0.136,-0.025,0.014
-0.080,-0.015,0.860
0.250,0.039,0.982
0.508,0.076,1.167
0.741,0.106,1.207
0.902,0.126,0.130
0.632,0.073,-0.016
0.403,0.034,-0.359
0.136,-0.003,0.140
0.136,0.004,0.117
0.131,0.006,0.020
0.092,-0.002,-0.845
-0.235,-0.055,-0.989
-0.499,-0.094,-1.218
-0.749,-0.127,-1.274
-0.928,-0.148,-0.226
-0.680,-0.099,-0.088
-0.468,-0.063,0.226
-0.221,-0.029,-0.181
-0.204,-0.032,-0.104
-0.166,-0.029,0.018
-0.098,-0.016,0.898
0.253,0.040,1.009
0.520,0.079,1.166
0.748,0.108,1.228
0.914,0.127,0.159
0.649,0.075,0.001
0.421,0.037,-0.376
0.143,-0.002,0.110
0.130,0.002,0.078
0.112,0.002,-0.047
0.056,-0.008,-0.874
-0.268,-0.060,-0.984
-0.518,-0.097,-1.165
-0.742,-0.125,-1.212
-0.902,-0.143,-0.095
-0.617,-0.088,0.031
-0.385,-0.050,0.342
-0.128,-0.015,-0.085
-0.109,-0.018,-0.027
-0.078,-0.016,0.045
-0.031,-0.008,0.850
0.279,0.043,0.980
0.527,0.079,1.096
0.727,0.104,1.114
0.861,0.118,0.038
0.573,0.064,-0.098
0.336,0.024,-0.451
0.060,-0.014,0.035
0.051,-0.009,0.033
0.045,-0.007,-0.072
0.004,-0.014,-0.859
-0.296,-0.063,-0.999
-0.541,-0.099,-1.184
-0.764,-0.128,-1.249
-0.929,-0.147,-0.167
-0.660,-0.095,-0.059
-0.445,-0.060,0.272
-0.191,-0.024,-0.159
-0.176,-0.027,-0.075
-0.138,-0.025,0.026
-0.078,-0.014,0.883
0.260,0.041,1.046
0.538,0.082,1.182
0.765,0.110,1.251
0.933,0.130,0.193
0.674,0.079,0.048
0.452,0.042,-0.345
0.173,0.002,0.129
0.157,0.006,0.107
0.140,0.007,-0.013
0.086,-0.003,-0.886
-0.253,-0.058,-1.061
-0.535,-0.099,-1.232
-0.778,-0.131,-1.291
-0.953,-0.150,-0.201
-0.688,-0.099,-0.085
-0.472,-0.063,0.261
-0.212,-0.027,-0.170
-0.193,-0.030,-0.065
-0.145,-0.026,0.067
-0.067,-0.012,0.935
0.285,0.044,1.069
0.563,0.085,1.203
0.789,0.113,1.287
0.961,0.134,0.181
0.688,0.080,0.021
0.453,0.041,-0.379
0.162,-0.000,0.092
0.137,0.002,0.084
0.119,0.004,-0.033
0.065,-0.006,-0.883
-0.265,-0.059,-1.016
-0.527,-0.098,-1.201
-0.761,-0.128,-1.295
-0.943,-0.150,-0.218
-0.687,-0.100,-0.071
-0.467,-0.063,0.266
-0.207,-0.026,-0.153
-0.184,-0.028,-0.098
-0.151,-0.027,0.009
-0.091,-0.016,0.860
0.243,0.038,1.008
0.512,0.078,1.172
0.745,0.108,1.259
0.923,0.129,0.179
0.663,0.077,0.032
0.440,0.040,-0.324
0.172,0.002,0.183
0.174,0.009,0.172
0.174,0.012,0.036
0.125,0.002,-0.846
-0.214,-0.053,-1.007
-0.490,-0.093,-1.197
-0.737,-0.125,-1.294
-0.928,-0.148,-0.207
-0.673,-0.098,-0.115
-0.473,-0.064,0.207
-0.231,-0.031,-0.231
-0.229,-0.036,-0.139
-0.194,-0.032,-0.003
-0.124,-0.020,0.874
0.227,0.037,1.062
0.521,0.080,1.191
0.756,0.110,1.265
