28/10/2022 10:59:55.369245
Waveform Generator Sample Rate,1000Hz
Keithley Sample Rate,1000Hz
Search Coil Sample Rate,1000Hz
Waveform Generator,Keithley,Search Coil
0.003,-0.014,0.491
0.175,0.015,1.056
0.482,0.053,0.996
0.654,0.067,-0.343
0.292,-0.010,-1.506
-0.346,-0.055,-1.634
-0.796,-0.088,-1.202
-0.929,-0.100,0.079
-0.565,-0.049,0.549
-0.169,-0.021,0.276
-0.014,0.022,-0.440
-0.163,0.005,-0.743
-0.365,-0.037,-0.984
-0.576,-0.051,0.660
-0.135,0.002,1.223
0.346,0.060,1.834
0.861,0.081,1.047
0.916,0.110,0.018
0.593,0.068,-0.213
0.302,0.013,-0.570
-0.007,-0.013,0.732
0.248,-0.005,0.581
0.362,0.045,1.056
0.602,0.070,-0.295
0.279,0.017,-1.257
-0.267,-0.046,-1.621
-0.743,-0.094,-1.457
-0.985,-0.109,0.044
-0.618,-0.085,-0.085
-0.422,-0.020,0.551
-0.075,0.014,-0.351
-0.173,-0.007,-0.849
-0.409,-0.042,-0.889
-0.577,-0.081,0.332
-0.239,-0.015,1.219
0.276,0.054,1.720
0.780,0.099,1.303
0.954,0.108,-0.014
0.604,0.019,-0.669
0.144,-0.001,-0.468
-0.072,-0.011,0.713
0.208,0.013,1.017
0.490,0.057,1.188
0.725,0.044,-0.641
0.235,0.016,-1.072
-0.229,-0.032,-1.541
-0.687,-0.086,-1.398
-0.927,-0.097,0.166
-0.535,-0.049,0.318
-0.227,-0.000,0.513
0.034,0.018,-0.668
-0.214,-0.016,-0.865
-0.446,-0.075,-1.529
-0.821,-0.083,0.555
-0.326,-0.014,1.348
0.266,0.051,1.689
0.764,0.101,1.491
1.006,0.087,-0.323
0.526,0.055,-0.360
0.208,0.013,-0.468
-0.031,-0.017,0.508
0.159,0.014,1.140
0.501,0.055,1.074
0.695,0.071,-0.336
0.319,-0.006,-1.498
-0.316,-0.058,-1.665
-0.790,-0.097,-1.298
-0.963,-0.138,-0.294
-0.718,-0.065,0.441
-0.301,0.002,0.754
0.072,0.026,-0.551
-0.147,-0.004,-0.793
-0.378,-0.067,-1.347
-0.714,-0.068,0.512
-0.274,-0.005,1.318
0.292,0.052,1.583
0.743,0.098,1.387
0.957,0.079,-0.412
0.464,0.048,-0.382
0.161,0.004,-0.430
-0.049,-0.018,0.552
0.162,0.010,1.038
0.464,0.025,0.782
0.567,0.062,-0.386
0.223,0.019,-1.223
-0.287,-0.049,-1.615
-0.752,-0.085,-1.123
-0.873,-0.096,0.095
-0.524,-0.044,0.536
-0.148,-0.020,0.206
-0.024,0.020,-0.483
-0.183,0.002,-0.669
-0.352,-0.035,-0.982
-0.568,-0.052,0.666
-0.131,-0.026,0.843
0.215,0.048,1.656
0.717,0.096,1.243
0.902,0.101,-0.022
0.568,0.063,-0.231
0.278,0.009,-0.648
-0.051,-0.019,0.539
0.152,-0.019,0.467
0.260,0.034,1.177
0.578,0.071,-0.198
0.297,0.022,-1.158
-0.221,-0.040,-1.599
-0.705,-0.127,-1.640
-1.028,-0.106,0.020
-0.651,-0.085,-0.121
-0.457,-0.020,0.592
-0.083,0.022,-0.220
-0.131,0.000,-0.853
-0.385,-0.037,-0.883
-0.558,-0.081,0.292
-0.246,-0.014,1.320
0.308,0.057,1.915
0.869,0.111,1.358
1.034,0.127,0.082
0.687,0.045,-0.805
0.154,-0.001,-0.562
-0.097,-0.011,0.871
0.244,0.021,0.936
0.485,0.058,1.201
0.727,0.043,-0.764
0.192,0.012,-1.103
-0.266,-0.037,-1.437
-0.677,-0.084,-1.318
-0.894,-0.097,0.139
-0.524,-0.076,0.091
-0.301,-0.005,0.553
0.002,0.028,-0.394
-0.136,-0.003,-0.882
-0.397,-0.038,-0.931
-0.581,-0.057,0.492
-0.196,-0.004,1.383
0.357,0.030,1.354
0.703,0.098,1.460
0.962,0.120,0.142
0.664,0.066,-0.369
0.292,0.012,-0.448
0.025,-0.040,0.192
0.082,0.003,0.959
0.388,0.051,0.968
0.593,0.056,-0.460
0.214,0.016,-1.117
-0.259,-0.048,-1.700
-0.766,-0.095,-1.293
-0.946,-0.133,-0.357
-0.731,-0.066,0.382
-0.329,-0.004,0.647
0.016,0.020,-0.468
-0.154,-0.005,-0.765
-0.372,-0.040,-1.142
-0.631,-0.064,0.507
-0.224,-0.006,1.251
0.296,0.054,1.607
0.754,0.100,1.512
1.011,0.082,-0.253
0.551,0.059,-0.313
0.241,0.018,-0.423
0.007,-0.013,0.512
0.184,0.013,1.014
0.471,0.023,0.785
0.573,0.061,-0.354
0.236,-0.001,-1.330
-0.310,-0.055,-1.617
-0.769,-0.090,-1.245
-0.929,-0.104,-0.063
-0.615,-0.055,0.443
-0.237,-0.003,0.468
0.012,0.018,-0.490
-0.166,-0.001,-0.960
-0.439,-0.049,-1.085
-0.660,-0.065,0.559
-0.225,-0.012,0.992
0.201,0.048,1.711
0.727,0.096,1.230
0.902,0.102,0.004
0.576,0.063,-0.320
0.253,0.005,-0.619
-0.056,-0.018,0.669
0.198,0.013,0.911
0.447,0.052,1.110
0.667,0.074,-0.520
0.249,0.012,-1.134
-0.242,-0.042,-1.429
-0.660,-0.117,-1.683
-1.018,-0.106,0.065
-0.629,-0.049,0.364
-0.264,-0.006,0.532
0.018,0.025,-0.407
-0.133,-0.003,-0.907
-0.406,-0.039,-0.934
-0.589,-0.085,0.143
-0.325,-0.016,1.194
0.215,0.053,1.765
0.758,0.099,1.398
0.974,0.113,0.131
0.663,0.039,-0.725
0.166,0.000,-0.574
-0.094,-0.014,0.615
0.155,0.008,0.865
0.403,0.049,1.043
0.620,0.062,-0.478
0.226,0.014,-0.959
-0.199,-0.071,-1.863
-0.785,-0.092,-1.270
-0.945,-0.091,0.226
-0.524,-0.045,0.403
-0.190,0.007,0.740
0.134,0.002,-0.794
-0.194,-0.006,-0.873
-0.435,-0.067,-1.316
-0.728,-0.075,0.472
-0.297,-0.007,1.476
0.329,0.056,1.554
0.757,0.100,1.446
0.986,0.084,-0.444
0.471,0.046,-0.379
0.167,0.007,-0.397
-0.033,-0.018,0.538
0.168,0.012,1.055
0.477,0.023,0.815
0.584,0.064,-0.389
0.232,-0.013,-1.591
-0.415,-0.060,-1.628
-0.839,-0.090,-1.177
-0.945,-0.102,0.098
-0.568,-0.047,0.594
-0.153,0.009,0.582
0.107,0.029,-0.420
-0.084,0.010,-0.722
-0.302,-0.033,-1.000
-0.542,-0.048,0.722
-0.091,0.004,1.157
0.350,0.059,1.710
0.822,0.076,1.076
0.899,0.106,0.047
0.587,0.065,-0.389
0.245,0.005,-0.611
-0.058,-0.018,0.581
0.164,0.006,0.713
0.353,0.046,1.154
0.628,0.076,-0.248
0.315,0.022,-1.152
-0.207,-0.035,-1.584
-0.690,-0.089,-1.471
-0.956,-0.107,0.001
-0.611,-0.091,0.068
-0.368,-0.011,0.664
-0.006,-0.007,-0.771
-0.270,-0.023,-0.891
-0.488,-0.050,-0.908
-0.629,-0.064,0.396
-0.251,-0.007,1.442
0.344,0.071,1.815
0.864,0.109,1.453
1.062,0.126,0.219
0.754,0.074,-0.421
0.331,0.013,-0.567
0.012,-0.046,0.122
0.044,-0.001,0.904
0.343,0.044,0.981
0.569,0.053,-0.403
0.219,0.012,-1.038
-0.232,-0.073,-1.908
-0.820,-0.098,-1.326
-0.987,-0.095,0.269
-0.534,-0.044,0.383
-0.204,0.009,0.614
0.085,0.030,-0.526
-0.130,-0.002,-0.915
-0.409,-0.067,-1.448
-0.769,-0.072,0.576
-0.285,-0.004,1.383
0.304,0.055,1.583
0.753,0.099,1.428
0.975,0.116,-0.151
0.577,0.054,-0.338
0.247,0.008,-0.426
0.006,-0.015,0.408
0.147,0.007,0.956
0.426,0.022,0.621
0.486,0.050,-0.432
0.157,0.014,-1.049
-0.270,-0.048,-1.643
-0.752,-0.092,-1.245
-0.917,-0.100,-0.101
-0.618,-0.050,0.497
-0.217,0.012,0.771
0.134,0.036,-0.347
-0.035,0.013,-0.713
-0.274,-0.027,-1.043
-0.539,-0.051,0.473
-0.181,-0.033,0.772
0.157,0.040,1.530
0.636,0.069,1.158
0.820,0.091,-0.068
0.498,0.051,-0.342
0.195,-0.003,-0.745
-0.139,-0.032,0.463
0.071,0.002,0.934
0.375,0.040,1.071
0.613,0.064,-0.247
0.301,-0.011,-1.326
-0.280,-0.044,-1.454
-0.695,-0.105,-1.574
-0.988,-0.110,0.021
-0.623,-0.050,0.611
-0.182,0.005,0.485
0.053,0.024,-0.474
-0.137,-0.031,-1.300
-0.541,-0.061,-1.026
-0.704,-0.069,0.538
-0.260,-0.049,1.017
0.189,0.047,1.781
0.744,0.100,1.300
0.936,0.106,0.061
0.618,0.066,-0.297
0.288,0.010,-0.649
-0.045,-0.020,0.605
0.183,0.011,0.835
0.394,0.052,1.180
0.664,0.077,-0.318
0.314,0.022,-1.115
-0.194,-0.038,-1.503
-0.658,-0.112,-1.649
-0.998,-0.106,0.089
-0.604,-0.043,0.614
-0.169,0.008,0.549
0.084,0.029,-0.363
-0.073,0.001,-0.894
-0.362,-0.039,-0.901
-0.551,-0.082,-0.070
-0.376,-0.025,1.119
0.157,0.042,1.729
0.708,0.094,1.411
0.946,0.107,0.119
0.641,0.055,-0.537
0.226,-0.000,-0.602
-0.067,-0.018,0.665
0.189,0.009,0.911
0.440,0.048,1.093
0.662,0.063,-0.480
0.251,0.012,-0.961
-0.184,-0.067,-1.924
-0.798,-0.096,-1.327
-0.972,-0.098,0.210
-0.549,-0.048,0.401
-0.207,0.003,0.743
0.125,0.004,-0.844
-0.217,-0.010,-0.854
-0.438,-0.036,-0.850
-0.577,-0.057,0.424
-0.218,-0.008,1.234
0.295,0.052,1.570
0.740,0.095,1.493
0.991,0.087,-0.270
0.547,0.048,-0.442
0.191,-0.001,-0.595
-0.087,-0.064,0.259
0.032,-0.001,1.024
0.379,0.054,1.248
0.680,0.071,-0.416
0.287,0.021,-1.008
-0.175,-0.038,-1.654
-0.696,-0.091,-1.412
-0.944,-0.133,-0.352
-0.726,-0.065,0.449
-0.303,0.003,0.820
0.094,0.030,-0.460
-0.101,0.002,-0.806
-0.354,-0.066,-1.457
-0.738,-0.071,0.570
-0.269,-0.007,1.402
0.320,0.055,1.588
0.764,0.100,1.519
1.019,0.114,-0.237
0.563,0.060,-0.362
0.228,-0.023,-1.027
-0.217,-0.035,0.524
0.047,0.008,1.151
0.434,0.050,1.108
0.663,0.069,-0.283
0.319,-0.005,-1.514
-0.331,-0.052,-1.480
-0.732,-0.084,-1.204
-0.889,-0.097,0.015
-0.562,-0.049,0.432
-0.205,0.001,0.564
0.067,0.025,-0.341
-0.081,-0.026,-1.159
-0.460,-0.043,-0.959
-0.627,-0.046,0.663
-0.166,0.001,1.151
0.301,0.059,1.786
0.818,0.081,1.226
0.952,0.118,0.120
0.648,0.075,-0.313
0.308,0.013,-0.611
-0.018,-0.009,0.625
0.207,0.013,0.846
0.429,0.049,1.051
0.637,0.036,-0.708
0.155,0.009,-1.064
-0.276,-0.039,-1.445
-0.687,-0.087,-1.423
-0.938,-0.101,0.121
-0.559,-0.078,0.034
-0.344,-0.008,0.634
0.004,0.030,-0.322
-0.110,0.001,-0.932
-0.399,-0.040,-1.044
-0.620,-0.061,0.455
-0.234,-0.008,1.269
0.294,0.026,1.282
0.638,0.092,1.560
0.955,0.119,0.219
0.687,0.068,-0.330
0.320,0.015,-0.513
0.024,-0.002,0.752
0.280,0.021,0.911
0.500,0.055,1.185
0.728,0.042,-0.677
0.227,0.014,-1.100
-0.247,-0.039,-1.780
-0.778,-0.100,-1.439
-1.001,-0.106,0.161
-0.583,-0.055,0.280
-0.272,-0.007,0.588
0.027,0.023,-0.623
-0.194,-0.015,-0.896
-0.440,-0.046,-0.909
-0.599,-0.060,0.426
-0.232,-0.013,1.176
0.263,0.020,1.216
0.594,0.083,1.461
0.891,0.112,0.078
0.595,0.057,-0.370
0.248,0.011,-0.404
0.016,-0.015,0.466
0.173,0.006,0.972
0.451,0.057,1.183
0.700,0.068,-0.384
0.310,0.020,-0.936
-0.138,-0.060,-1.941
-0.773,-0.094,-1.399
-0.982,-0.098,0.183
-0.563,-0.051,0.345
-0.236,0.001,0.749
0.111,0.029,-0.498
-0.104,-0.001,-0.833
-0.361,-0.031,-0.983
-0.572,-0.057,0.399
-0.224,-0.011,1.166
0.264,0.019,1.300
0.624,0.086,1.495
0.922,0.116,0.141
0.638,0.063,-0.404
0.263,0.009,-0.580
-0.036,-0.022,0.450
0.133,0.004,0.928
0.411,0.042,1.048
0.644,0.073,-0.240
0.322,-0.004,-1.335
-0.259,-0.050,-1.578
-0.722,-0.093,-1.393
-0.949,-0.146,-0.271
-0.705,-0.063,0.409
-0.304,0.001,0.751
0.070,0.025,-0.500
-0.130,-0.001,-0.758
-0.351,-0.040,-1.086
-0.604,-0.061,0.580
-0.186,-0.038,0.804
0.164,0.039,1.652
0.686,0.100,1.628
1.008,0.113,0.005
0.644,0.062,-0.335
0.287,-0.025,-0.938
-0.148,-0.032,0.520
0.087,0.009,1.055
0.427,0.045,1.052
0.638,0.066,-0.330
0.289,0.013,-1.142
-0.219,-0.043,-1.375
-0.625,-0.086,-1.437
-0.902,-0.101,0.085
-0.552,-0.050,0.171
-0.282,-0.013,0.579
0.022,0.022,-0.230
-0.066,0.004,-0.991
-0.412,-0.038,-0.934
-0.591,-0.081,-0.017
-0.382,-0.024,1.210
0.183,0.051,1.833
0.762,0.099,1.508
1.013,0.121,0.247
0.733,0.071,-0.379
0.333,0.012,-0.555
0.014,-0.043,0.196
0.083,-0.007,0.916
0.375,0.044,1.165
0.645,0.067,-0.358
0.286,0.021,-1.020
-0.180,-0.060,-1.932
-0.794,-0.088,-1.426
-1.006,-0.093,-0.030
-0.641,-0.052,0.446
-0.247,0.021,0.872
0.150,0.046,-0.426
-0.051,0.013,-0.798
-0.316,-0.058,-1.419
-0.700,-0.065,0.526
-0.259,0.000,1.448
0.343,0.059,1.632
0.793,0.107,1.590
1.063,0.120,-0.029
0.668,0.062,-0.389
0.283,-0.023,-0.975
-0.162,-0.035,0.481
0.065,0.009,1.071
0.419,0.045,1.025
0.625,0.064,-0.352
0.270,-0.013,-1.376
-0.313,-0.049,-1.509
-0.730,-0.079,-1.305
-0.921,-0.101,-0.072
-0.613,-0.053,0.391
-0.253,-0.001,0.523
0.022,0.022,-0.462
-0.147,-0.041,-1.078
-0.479,-0.045,-0.909
-0.626,-0.052,0.419
-0.244,-0.013,1.180
0.259,0.052,1.737
0.771,0.071,1.228
0.922,0.110,0.100
0.625,0.075,-0.188
0.332,0.015,-0.673
-0.024,-0.016,0.533
0.170,0.006,0.822
0.397,0.042,1.164
0.655,0.036,-0.823
0.126,0.004,-1.151
-0.325,-0.045,-1.486
-0.733,-0.093,-1.527
-1.003,-0.113,-0.011
-0.650,-0.056,0.272
-0.310,-0.013,0.578
0.004,0.021,-0.341
-0.118,-0.004,-0.956
-0.413,-0.047,-1.080
-0.647,-0.097,0.073
-0.388,-0.029,1.122
0.147,0.046,1.829
0.739,0.095,1.549
1.013,0.115,0.213
0.717,0.037,-0.601
0.241,0.004,-0.593
-0.054,-0.015,0.713
0.214,0.008,0.884
0.446,0.045,1.152
0.682,0.036,-0.778
0.158,0.002,-1.095
-0.286,-0.040,-1.320
-0.649,-0.089,-1.456
-0.924,-0.103,0.139
-0.544,-0.082,-0.012
-0.355,-0.014,0.548
-0.034,0.023,-0.303
-0.129,-0.005,-0.923
-0.408,-0.045,-0.956
-0.599,-0.093,-0.018
-0.390,-0.034,1.163
0.160,0.039,1.751
0.716,0.089,1.480
0.973,0.111,0.058
0.641,0.059,-0.413
0.262,0.003,-0.504
-0.014,-0.047,0.095
0.023,-0.005,1.022
0.374,0.050,1.278
0.684,0.070,-0.372
0.305,0.020,-0.952
-0.145,-0.027,-1.581
-0.642,-0.086,-1.536
-0.947,-0.100,0.077
-0.578,-0.054,0.246
-0.280,-0.005,0.599
0.031,0.021,-0.605
-0.226,-0.004,-0.784
-0.423,-0.034,-1.097
-0.645,-0.064,0.399
-0.271,-0.013,1.208
0.252,0.014,1.374
0.640,0.091,1.614
0.974,0.126,0.248
0.710,0.071,-0.335
0.335,0.019,-0.534
0.027,-0.014,0.434
0.170,0.008,0.978
0.448,0.020,0.843
0.579,0.063,-0.164
0.312,0.038,-0.847
-0.098,-0.027,-1.600
-0.626,-0.079,-1.451
-0.911,-0.130,-0.534
-0.770,-0.072,0.367
-0.359,-0.002,0.788
0.048,0.025,-0.509
-0.147,-0.001,-0.773
-0.366,-0.039,-1.226
-0.674,-0.060,0.431
-0.280,-0.039,0.671
0.058,0.030,1.658
0.622,0.097,1.694
0.990,0.116,0.072
0.658,0.065,-0.287
0.313,-0.015,-0.973
-0.137,-0.037,0.524
0.095,0.004,1.129
0.455,0.049,1.101
0.675,0.069,-0.256
0.336,-0.006,-1.312
-0.250,-0.043,-1.564
-0.714,-0.094,-1.625
-1.016,-0.117,0.024
-0.640,-0.056,0.460
-0.247,-0.002,0.377
-0.038,0.021,-0.374
-0.153,0.008,-0.570
-0.297,-0.029,-0.999
-0.538,-0.047,0.594
-0.135,-0.000,1.040
0.281,0.051,1.639
0.754,0.069,1.160
0.885,0.105,0.029
0.573,0.030,-0.654
0.142,-0.012,-0.658
-0.142,-0.029,0.537
0.095,-0.002,0.890
0.373,0.040,1.187
0.649,0.035,-0.778
0.138,0.003,-1.047
-0.282,-0.040,-1.520
-0.717,-0.093,-1.592
-1.016,-0.115,-0.103
-0.690,-0.098,-0.039
-0.451,-0.023,0.581
-0.088,0.015,-0.488
-0.220,-0.014,-0.808
-0.426,-0.045,-0.848
-0.572,-0.084,0.175
-0.304,-0.015,1.250
0.248,0.058,1.946
0.842,0.108,1.502
1.064,0.120,0.183
0.739,0.045,-0.784
0.194,-0.002,-0.695
-0.119,-0.023,0.452
0.081,-0.004,0.851
0.350,0.038,1.169
0.626,0.031,-0.694
0.153,0.006,-1.010
-0.258,-0.039,-1.407
-0.661,-0.088,-1.456
-0.932,-0.105,0.097
-0.566,-0.079,-0.037
-0.390,-0.024,0.587
-0.043,0.017,-0.352
-0.153,-0.011,-0.965
-0.439,-0.052,-1.054
-0.650,-0.070,0.323
-0.303,-0.023,1.229
0.235,0.016,1.219
0.577,0.082,1.634
0.942,0.114,0.237
0.685,0.034,-0.516
0.248,0.012,-0.441
0.006,0.002,0.745
0.266,0.025,0.989
0.519,0.066,1.266
0.774,0.085,-0.387
0.359,0.033,-0.919
-0.098,-0.054,-1.900
-0.729,-0.084,-1.497
-0.986,-0.090,0.063
-0.605,-0.048,0.263
-0.290,-0.001,0.610
0.028,-0.004,-0.709
-0.231,-0.008,-0.833
-0.440,-0.035,-1.027
-0.637,-0.063,0.365
-0.277,-0.010,1.201
0.245,0.044,1.654
0.739,0.099,1.647
1.048,0.088,-0.109
0.625,0.067,-0.214
0.323,0.027,-0.385
0.072,-0.006,0.486
0.217,0.015,0.987
0.482,0.027,0.755
0.570,0.061,-0.296
0.260,0.025,-0.828
-0.128,-0.031,-1.671
-0.670,-0.084,-1.455
-0.941,-0.135,-0.366
-0.730,-0.066,0.416
-0.320,-0.025,0.407
-0.052,0.010,-0.387
-0.169,-0.003,-0.754
-0.375,-0.076,-1.306
-0.701,-0.063,0.453
-0.286,-0.004,1.279
0.268,0.050,1.641
0.749,0.103,1.650
1.056,0.120,-0.134
0.621,0.066,-0.321
0.280,-0.017,-1.127
-0.219,-0.039,0.398
0.001,0.002,1.235
0.434,0.048,1.152
0.678,0.070,-0.171
0.367,-0.003,-1.344
-0.240,-0.042,-1.515
-0.685,-0.075,-1.175
-0.848,-0.094,-0.038
-0.555,-0.047,0.528
-0.166,0.007,0.555
0.089,0.028,-0.370
-0.077,-0.026,-1.249
-0.489,-0.050,-1.057
-0.681,-0.059,0.562
-0.235,-0.012,1.048
0.220,0.044,1.705
0.735,0.068,1.083
0.846,0.099,0.115
0.581,0.061,-0.175
0.308,0.011,-0.599
-0.014,-0.021,0.522
0.169,-0.022,0.527
0.291,0.031,1.104
0.571,0.065,-0.146
0.310,0.019,-1.065
-0.178,-0.035,-1.434
-0.621,-0.085,-1.796
-1.029,-0.111,-0.073
-0.682,-0.054,0.374
-0.302,-0.009,0.592
0.016,0.022,-0.283
-0.089,-0.002,-1.105
-0.427,-0.041,-1.025
-0.634,-0.089,-0.075
-0.431,-0.031,1.079
0.105,0.041,1.689
0.661,0.087,1.514
0.951,0.110,0.212
0.680,0.064,-0.553
0.227,0.006,-0.630
-0.077,-0.018,0.526
0.135,-0.002,0.939
0.414,0.042,1.200
0.681,0.064,-0.505
0.243,0.017,-1.057
-0.221,-0.067,-2.081
-0.875,-0.107,-1.565
-1.105,-0.110,0.163
-0.650,-0.059,0.341
-0.293,-0.003,0.741
0.072,0.028,-0.516
-0.113,0.006,-0.769
-0.343,-0.024,-0.986
-0.560,-0.056,0.390
-0.219,-0.008,1.279
0.309,0.022,1.300
0.650,0.093,1.553
0.956,0.086,-0.214
0.540,0.049,-0.296
0.241,0.012,-0.324
0.039,-0.012,0.311
0.133,0.005,0.860
0.383,0.013,0.525
0.426,0.043,-0.256
0.182,0.013,-0.949
-0.219,-0.042,-1.596
-0.703,-0.091,-1.497
-0.976,-0.135,-0.450
-0.782,-0.071,0.269
-0.404,-0.012,0.535
-0.067,0.013,-0.423
-0.190,0.001,-0.576
-0.325,-0.031,-0.946
-0.538,-0.048,0.536
-0.157,-0.030,0.863
0.203,0.047,1.636
0.709,0.108,1.861
1.105,0.130,0.125
0.750,0.078,-0.157
0.422,-0.006,-0.878
-0.042,-0.013,0.478
0.139,-0.018,0.497
0.263,0.034,1.115
0.559,0.068,-0.065
0.331,0.025,-1.158
-0.197,-0.040,-1.655
-0.714,-0.120,-2.130
-1.203,-0.130,-0.049
-0.784,-0.067,0.497
-0.325,-0.010,0.556
-0.013,0.018,-0.374
-0.140,-0.006,-0.931
-0.424,-0.037,-0.986
-0.617,-0.084,0.112
-0.354,-0.017,1.312
0.237,0.060,1.827
0.798,0.109,1.620
1.077,0.128,0.245
0.774,0.044,-0.579
0.286,0.017,-0.524
-0.001,-0.003,0.538
0.191,0.011,0.819
0.411,0.049,1.204
0.682,0.066,-0.342
0.313,0.022,-0.901
-0.119,-0.069,-1.959
-0.771,-0.095,-1.579
-1.044,-0.106,0.033
-0.653,-0.062,0.313
-0.305,-0.007,0.692
0.045,-0.007,-0.667
-0.206,-0.008,-0.764
-0.400,-0.030,-0.846
-0.550,-0.054,0.384
-0.214,-0.004,1.219
0.293,0.051,1.624
0.758,0.102,1.698
1.077,0.088,-0.112
0.644,0.070,-0.229
0.330,0.028,-0.460
0.051,-0.011,0.415
0.178,0.011,0.972
0.451,0.019,0.816
0.572,0.058,-0.207
0.292,0.031,-0.889
-0.126,-0.030,-1.638
-0.658,-0.082,-1.478
-0.939,-0.108,-0.178
-0.662,-0.063,0.308
-0.318,-0.042,0.196
-0.136,0.005,-0.450
-0.243,-0.005,-0.730
-0.412,-0.044,-1.086
-0.644,-0.065,0.370
-0.284,-0.047,0.680
0.057,0.028,1.701
0.636,0.095,1.776
1.026,0.118,0.152
0.708,0.072,-0.263
0.357,0.015,-0.864
-0.072,-0.018,0.488
0.122,-0.024,0.587
0.298,0.029,1.131
0.585,0.060,-0.144
0.320,-0.012,-1.356
-0.278,-0.042,-1.554
-0.722,-0.080,-1.286
-0.911,-0.098,-0.112
-0.620,-0.053,0.391
-0.256,-0.037,0.256
-0.076,0.020,-0.414
-0.196,-0.030,-1.405
-0.618,-0.059,-1.062
-0.764,-0.062,0.524
-0.303,-0.017,1.033
0.171,0.039,1.648
0.684,0.063,1.159
0.841,0.100,0.185
0.602,0.067,-0.144
0.330,0.014,-0.622
-0.009,-0.017,0.448
0.150,0.004,0.689
0.335,0.044,1.113
0.601,0.037,-0.617
0.164,0.011,-0.986
-0.242,-0.031,-1.394
-0.646,-0.084,-1.612
-0.977,-0.106,-0.053
-0.647,-0.089,-0.121
-0.455,-0.022,0.658
-0.058,0.023,-0.161
-0.093,0.004,-0.850
-0.359,-0.033,-0.899
-0.547,-0.077,-0.058
-0.369,-0.021,1.159
0.175,0.052,1.958
0.799,0.107,1.616
1.077,0.127,0.198
0.753,0.045,-0.702
0.231,0.006,-0.660
-0.083,-0.019,0.478
0.113,0.003,0.900
0.389,0.043,1.181
0.656,0.038,-0.664
0.183,0.011,-1.018
-0.241,-0.035,-1.508
-0.685,-0.088,-1.620
-1.006,-0.110,-0.116
-0.683,-0.067,0.195
-0.366,-0.016,0.671
-0.004,-0.012,-0.828
-0.296,-0.017,-0.799
-0.469,-0.044,-0.934
-0.627,-0.094,0.110
-0.366,-0.019,1.268
0.214,0.057,1.906
0.808,0.108,1.653
1.096,0.130,0.332
0.815,0.080,-0.317
0.408,0.023,-0.513
0.076,-0.038,0.002
0.048,-0.004,0.860
0.334,0.043,1.189
0.627,0.060,-0.332
0.282,0.018,-0.996
-0.177,-0.067,-2.032
-0.840,-0.107,-1.574
-1.087,-0.116,0.006
-0.692,-0.067,0.231
-0.360,-0.013,0.600
-0.019,0.014,-0.424
-0.162,-0.008,-0.772
-0.380,-0.070,-1.321
-0.706,-0.067,0.426
-0.299,-0.007,1.379
0.294,0.053,1.616
0.757,0.102,1.735
1.086,0.095,-0.163
0.635,0.064,-0.258
0.314,0.024,-0.439
0.045,-0.015,0.333
0.145,0.004,0.954
0.426,0.042,0.994
0.604,0.065,-0.159
0.325,-0.003,-1.393
-0.281,-0.054,-1.656
-0.763,-0.097,-1.511
-1.017,-0.118,-0.388
-0.785,-0.069,0.401
-0.357,-0.002,0.825
0.062,0.027,-0.362
-0.086,0.006,-0.749
-0.319,-0.033,-1.245
-0.635,-0.056,0.339
-0.287,-0.041,0.693
0.060,0.032,1.718
0.645,0.102,1.932
1.089,0.127,0.186
0.761,0.080,-0.200
0.410,-0.006,-1.078
-0.118,-0.027,0.434
0.079,0.006,1.177
0.463,0.051,1.060
0.667,0.069,-0.109
0.382,0.001,-1.378
-0.243,-0.038,-1.614
-0.727,-0.119,-2.052
-1.168,-0.134,-0.185
-0.811,-0.070,0.450
-0.359,-0.016,0.553
-0.036,0.017,-0.331
-0.143,-0.030,-1.220
-0.511,-0.057,-0.941
-0.656,-0.059,0.511
-0.239,-0.013,1.158
0.255,0.049,1.660
0.743,0.070,1.311
0.933,0.113,0.155
0.646,0.040,-0.594
0.214,-0.001,-0.526
-0.048,-0.015,0.558
0.164,0.008,0.913
0.424,0.048,1.147
0.667,0.044,-0.458
0.266,0.013,-1.004
-0.185,-0.033,-1.398
-0.613,-0.084,-1.626
-0.961,-0.106,0.002
-0.614,-0.058,0.093
-0.359,-0.009,0.629
-0.011,-0.005,-0.685
-0.244,-0.018,-0.853
-0.457,-0.043,-0.964
-0.630,-0.062,0.058
-0.408,-0.025,1.074
0.119,0.042,1.775
0.702,0.096,1.683
1.037,0.124,0.311
0.770,0.077,-0.350
0.391,0.030,-0.584
0.041,-0.035,-0.052
0.007,-0.005,0.891
0.321,0.049,1.379
0.686,0.073,-0.177
0.373,0.032,-0.911
-0.088,-0.056,-1.991
-0.759,-0.093,-1.584
-1.038,-0.108,0.079
-0.635,-0.060,0.205
-0.331,-0.014,0.625
0.003,0.023,-0.491
-0.162,-0.009,-0.833
-0.397,-0.038,-0.938
-0.583,-0.057,0.244
-0.285,-0.016,1.264
0.259,0.020,1.195
0.586,0.086,1.622
0.944,0.117,0.293
0.704,0.070,-0.354
0.323,0.016,-0.574
0.001,-0.043,-0.098
-0.033,-0.013,0.939
0.310,0.042,1.250
0.635,0.066,-0.186
0.337,0.028,-0.997
-0.138,-0.032,-1.568
-0.642,-0.084,-1.540
-0.953,-0.135,-0.561
-0.807,-0.075,0.338
